1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Dutch Treat,https://ddd33q3967xhi.cloudfront.net/cHiNDdnHMkuKm0CHEcblzabOPcY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fNz1TydzeGSOGeh-0zKUsCgWFXSo%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fslDZOnWNTIqLIxpU6jww_dutch.jpg,,,Red Frog Cannabis,Tier 3 Producer/Processor
Dutch Treat,https://ddd33q3967xhi.cloudfront.net/l-dcy3mPVx6MsP_qai8DAJbqI4c=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fEpRn2w0iX9fTa4itfNigKxq8bAY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fkK1UZMQ0SVabzwO44GRg_dutchtreat1.png,"A hard-hitting, pungent strain that emits acute pine and peppery spice aromas.","Though the lineage of this strain is still up for debate, Dutch Treat has been a mainstay in Amsterdam and now has become a fan favorite in Washington State.  Aromas of spice and pine abound in this dense, potent hybrid.",Double Dutch Farms,"We are two Dutch Brothers committed to setting an ethical, responsible example through research and advocacy in an effort to challenge the antiquated status quo of cannabis and its effects.
 
We are dedicated to building mutually-sustainable relationships between producers, stores, and communities in order to further the love, generosity, and acceptance that is the culture of cannabis.
 
Together, let’s move cannabis forward."
Dutch Treat,https://ddd33q3967xhi.cloudfront.net/2-qAFicjCKfhx1Z8HF95EVx_7-4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fPRnV7nsE_b4Jf1WwCste6hzAuN0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f0PlhdhAvRSaTR5MeRc2Z_Screen%2bShot%2b2017-10-05%2bat%2b1.33.33%2bPM.png,"sweet, pine, earthy","Sativa Hybrid
Genetics: Bellingham cut of Amsterdam genetics
Flavor: sweet, pine, earthy
High: happy, relaxed, euphoric, creative",Clandestine Gardens,"Clandestine Gardens formed with the intent to produce and process the finest cannabis in Washington State. The team optimizes extreme care in handling the product from start to finish. They practice with an old school vibe, and with knowledge of harvesting the finest of crops."
Dutch Treat,https://ddd33q3967xhi.cloudfront.net/7oeO3VzxN-3i_8jkk0AGPwYfAxw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fmHWuWB7eM3AxSjl4T3rwnR1SNtQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fjdgjZ1R2O7Jcda5AOJAN_CloseCrop_0007_DutchTreat.jpg,Dutch Treat,,Sweet As! Cannabis Co.,"We started into this business as a humble family farm with a few dedicated cannabis cultivators. We began with a goal in mind: grow the best possible cannabis with the cleanest possible methods, staying true to the values that we find important in the Northwest. We bring consistent, top-shelf quality to everything we put our name on so that when you see the Sweet As! logo, you know you are getting the very best.

From seed to packaged product, we take pride in what we create. Our products are graded on their look, smell, effects, and flavor. If it doesn't meet our idea of great marijuana, we don't sell it.

From impeccably rolled smooth-smoking joints to some of the most refined concentrates in the market, we check at every step of the process to be sure that not only is the caliber of our cannabis among the best in the Northwest, but that this quality shows in our presentation to the customer."
Earthshaker OG,https://ddd33q3967xhi.cloudfront.net/Zg_5G9iMLHZ2_5FiUc10t7jUepw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fV7PBjzygwYY_6JzYyZ7pp0L5xO8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fS1SzvO9AQ9GPHhq7Jjvx_Earthshaker%2bOG-01.jpg,Indica dominant hybrid,,Palomar Craft Cannabis,"Palomar is focused on the well being of the people we serve and the plants we grow.

Founded in 2010 – Palomar is committed to producing the highest quality cannabis using responsible growing methods and innovative technology. For the safety and well being of our consumers, we omit any use of harmful pesticides or synthetic fertilizers. We ensure that every plant is individually cared for by hand, starting with our own special blend of organic soil. Every batch is lab tested and the results are tracked by batch codes.

Our cannabis is grown thoughtfully with our fans best interests at heart and it is our promise to deliver one of the finest experiences within the cannabis world."
EGO Moon Rocks,https://ddd33q3967xhi.cloudfront.net/GZkP-XA1-yAeqm9XEFq2AkUpjuY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fd0D0pK1D_ChX8BqNuuPglRHj3rA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fwCDE2ECzSed3YmtE4DzP_Moon%2bRocks%2b1.jpg,EGO Moon Rocks,"This is an out of this world experience as we take a crystally bud, roll it in our Co2 extracted oil, then roll it in kief to create a nug that is like no other!  All it takes is a little crumb and you will know what I am talking about.  Smoke responsibly my friend.",Evergreen Organix,"Established in 2015, Evergreen Organix has grown to be Nevada’s premiere marijuana edibles producer.   We are 100% locally owned, family operated, and have proudly rooted our brand in the Silver State.  Following the Nevada Strict Cannabis Guidelines, we can ensure you that our testing is exact, absolute and very detailed for your protection.  Our potency will be exact and not estimated and the third party lab results will let you know you are consuming the cleanest and safest products in the country!

Philosophy

Founded on the principles of quality and care, Evergreen Organix has developed our product line using only the finest ingredients and premium cannabis.   We put a tremendous amount of effort into all avenues of our production.  From hand crafting to small batching, we closely monitor every phase of product development to make sure that the end results are delicious and consistent.  We work hard to make sure that consumers are getting a premium cannabis experience every time they choose an Evergreen Organix product."
Electric Lemonade,https://ddd33q3967xhi.cloudfront.net/M3V9fBsqoRiQE2TrBtO96R268KY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fKpLTXZ41bEMjVAYK1cdJp5lNwQg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fCsnCXxvGQVqS73TkOTFG_Electric%2bLemonade-01.jpg,Sativa dominant,,Palomar Craft Cannabis,"Palomar is focused on the well being of the people we serve and the plants we grow.

Founded in 2010 – Palomar is committed to producing the highest quality cannabis using responsible growing methods and innovative technology. For the safety and well being of our consumers, we omit any use of harmful pesticides or synthetic fertilizers. We ensure that every plant is individually cared for by hand, starting with our own special blend of organic soil. Every batch is lab tested and the results are tracked by batch codes.

Our cannabis is grown thoughtfully with our fans best interests at heart and it is our promise to deliver one of the finest experiences within the cannabis world."
Electric Velvet,https://ddd33q3967xhi.cloudfront.net/bpKX-Q4Ez6pLXI9mcY4JUKUl9MY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fhTkP8KY54aJj5KmySmCJfHVodM8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fMmlX8ccpQVe2wrYMygP0_D81CE892-FA6C-4333-B548-D6489739ED6C.jpeg,Electric Haze x Blue Velvet,"Electric Haze is a cross of Northern Lights and Original Haze bred by the British Columbia Seed Company back in the Marc Emery seed vendor days. A male EH was crossed to a female specimen of DJ Short's Blue Velvet from the breeder’s delta-9 collection. The flavor profile is dominated by terpinolene in combination with over 10 other terpenes creating a beautiful palate with strong notes of lime and fir that is especially tasty when vaporized. It has a deep and powerful high-type which can at times be overwhelming without something to focus on. Concentration enhancing, this strain makes a great compliment to long sessions of zen-like absorption in arts, hobbies or physical activity.",Astoria Farms,"Astoria Farms is a small-scale producer of high-quality cannabis flowers in the lower Columbia region of Oregon. Our flowers are lovingly grown in Coco-Coir, a renewable byproduct of coconut production, and fertilized with natural organic ingredients to produce cannabis with fine aromas, flavors, and highs.  Our buds are dried slowly over several weeks, hand trimmed, and gently handled to preserve flower quality and consistency.  

Astoria Farms provides beautiful, organically grown, cannabis that retains each strain’s natural attributes and finer qualities.  Much of the cannabis experience lies within the subtle and is synergistic in nature.  Our flowers taste best and provide the most distinctive experience when consumed by vaporizing.  Our strains are chosen over time for their ability to consistently provide positive experiences and effects, be they medical, recreational, or spiritual.

Follow us on Instagram for current grows and product availability. @astoriafarmsoregon"
Emerald Cheese ,https://ddd33q3967xhi.cloudfront.net/NBj3qKZtr_S-CAXeBxnYNejuHoI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f8jlBx4fcTwcHc_huxhS3CFBkJ68%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fCYa2fAj3RTKYUzjL1sBf_IMG_0347.JPG,Blueberry x  Mendo x Cheese,This stain is brought to you by Seven Springs. This is their own genetics coming straight from the emerald triangle. Emerald Cheese is derived from Cheese Bomb x Blueberry x Train Wreck x Salmond creek big bud x Mendo giant. 6 years in the breeding process. Emerald Cheese has a distinct Cheese smell with a blueberry background super smooth and stony. Flower time is 7-9 weeks indoor or green house. Outdoor finishes earlier October. we hope that y'all get to enjoy it. Find it at any dispenser through out CA.,Seven Springs Inc.,"We are a farmer based co.op based out of the emerald triangle. We strive to produce nothing but the best meds for you, your friends and family."
Ewok,https://ddd33q3967xhi.cloudfront.net/pjK4HD2Ywuez-NdvANxid7chZrk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f50WojcHzeNqUkaPSWZHeX8j5kUE%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f1PjgcLrpSeGlDWZygdXD_Ewok%2bMacro.jpg,50/50 Hybrid  |  Albert Walker X Tahoe Alien,Nebula's Ewok won the 2013 Cannabis Cup for Best Hybrid with an uplifting high and notes of fresh grapefruit.,Nebula Gardens,"Nebula Gardens is a Tier III I-502 licensed producer/processor located in Washington state. Nebula was founded by a group of skilled and experienced growers all well-known from
Washington’s medical industry. Led by award-winning Master Grower, Robert Meyer, the company has adopted his organic and natural minded methodologies, and hands on approach to produce only the best quality cannabis in the state. Nebula also is armed with some of the industry’s top award-winning genetics, and a custom-built facility to guarantee consistent production of top-shelf cannabis.

Organics are Nebula's specialty. No pesticides, no fungicides, no herbicides, and lots of ""TLC"" are the keys to growing Nebula's pure and potent premium cannabis. Plants are cared for hands-on by individuals each and every day throughout the growing cycle. Nebula then follows up with rigorous internal quality controls and external lab testing to ensure standards are met for quality, purity, and potency.

Look out for an ever-evolving rotation of potent and flavorful strains produced by Nebula, as well as some of the state’s best concentrates. New strains often join the Nebula family as Robert runs a unique and exciting breeding program. This allows Nebula Gardens to always have original one of a kind product from seed to sale."
