1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Sunday Goods | Cherry AK,https://ddd33q3967xhi.cloudfront.net/wqwkfdKUxPPLN5WyO6TdafXbGJU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fYWWfHzIr720IFo9-UpN0f9nxUXo%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f7DCu99nnRVqsWPd5cb7q_Cherry%2bAK_0985.jpg,"This hybrid will take you away from reality with its mind-body melting high. The onset is purely cerebral, the body buzz creeps up slowly but surely.","This marijuana strain is a rare cherry phenotype of AK-47. With its reddish-purple characteristics and cherry aroma, it's no wonder how Cherry AK-47 got its name. The buds have gold coloring with lime-green leaves layered with trichome heads. This strain's flavors are described as smooth cherry with a creamy sandalwood aftertaste. With a THC level of up to 16% and a CBD level of 0.5%, Cherry AK-47 ""creeps"" up from a cerebral effect to a complete body sensation.",Sunday Goods,"Sunday Goods is here to make people feel good with a Cannabis experience that’s just right.  To achieve this we are growing all-natural, top-quality cannabis that produces specific effects through high-integrity growing. Effects that shine through our respect for the whole-plant.   Out of our 320,000 square foot facility, we produce sun grown, soil fed, geothermic well-raised greenhouse controlled, air dried cannabis flowers.  We are infusing our cannabis in a range of accessible products and respecting the magic of the whole plant through clean extraction methods."
Sunday Goods | Jaeger,https://ddd33q3967xhi.cloudfront.net/QWVhAVttyRNpReZbysQArJl-t3o=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f_Ztv-nZ77iGTpoIwEdwKXJT-BzE%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fKFGs1FSwT7ia3v32eTdd_https-2f2fs3.amazonaws.com2fleafly-s32fproducts2fphotos2f1ZSDd9PbSkC2LP7jF5lH_SGJar2.jpg,"Jaeger is an indica-dominant strain with a tinge of black licorice in its aroma. More relaxing than sedating, with a taste of woody lemon pine sweetness.","Named after the dark alcoholic beverage from Germany, Jr is an indica-dominant strain with a tinge of black licorice in its aroma. Little is known about its genetics, but rumor has placed Jr somewhere in the Hindu Kush genealogy or a cross of LA Confidential and Blue Dream. Some also suspect it was bred and popularized in Southern Oregon. As stupefying as its name makes it out to be, Jr's full body effects are better described as relaxing than sedating.",Sunday Goods,"Sunday Goods is here to make people feel good with a Cannabis experience that’s just right.  To achieve this we are growing all-natural, top-quality cannabis that produces specific effects through high-integrity growing. Effects that shine through our respect for the whole-plant.   Out of our 320,000 square foot facility, we produce sun grown, soil fed, geothermic well-raised greenhouse controlled, air dried cannabis flowers.  We are infusing our cannabis in a range of accessible products and respecting the magic of the whole plant through clean extraction methods."
Sunday Goods | Race Fuel,https://ddd33q3967xhi.cloudfront.net/lPJAGgyyN1ovwHCgO9TNtaOE7FU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f5iwIsmWSx46EhLC6TJLgr8p0QS8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fZpg4QpHRdycIlQuiRwKP_RaceFuel_0681.jpg,A very popular variation of that classic OG flavor. Potent mixes of the diesel fumes and lemon aromas will leave any seasoned smoker down for the count.,"Race Fuel OG (aka Race Fuel) by Archive Seeds is a potent hybrid steeped in gassy, earthy genetics. Created from the “High Octane” OG phenotype of OG Kush x Face Off OG, Race Fuel OG harnesses the intense diesel fuel aroma of “High Octane” while incorporating the deep body effects as well as citrus and pine aromas from Face Off OG. Race Fuel’s strong OG Kush backbone gives it mid-range potency with flavor to spare. The strain’s effects hit with a rush of energy to the head and settles down into a cozy, weighted stone that can help abate anxiety, ADD, minor pain, and a lack of appetite.",Sunday Goods,"Sunday Goods is here to make people feel good with a Cannabis experience that’s just right.  To achieve this we are growing all-natural, top-quality cannabis that produces specific effects through high-integrity growing. Effects that shine through our respect for the whole-plant.   Out of our 320,000 square foot facility, we produce sun grown, soil fed, geothermic well-raised greenhouse controlled, air dried cannabis flowers.  We are infusing our cannabis in a range of accessible products and respecting the magic of the whole plant through clean extraction methods."
Super Sour Diesel,https://ddd33q3967xhi.cloudfront.net/NeZJKzURXx9GPSyr8rHub83UUeE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fIUy5LhJFU8zMiyfcCPUEMpa5Zi0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fJOJwxM5kTKiFT7JdfUoU_Black_SSD.jpg,Sativa,An incredible sativa that knocks out stress and pain while fostering creativity and euphoria.,Matrix NV,A medical marijuana cultivation facility dedicated to growing the highest grade medicinal cannabis and advancing cultivation and extraction technologies.
Tangie Banana Surprise,https://ddd33q3967xhi.cloudfront.net/GrQl78cGDOnPf2rUck9Cjr19feE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fjkjSiT6iUnpwCtF02j1OVEug_vA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f3M5gMnV8Tc6n6EFPXJRW_tangie.jpg,Tangie x Banana Kush x Cherry Pie,"Indica

Sticky and terpene-rich, the Tangie Banana hits you with an exhilarating freshness before you even smoke it.  You can count on a feel-good, creative and all around happy vibe for the duration.",Yerba Buena,Clean Green Certified & Certified Kind. OLCC-licensed recreational producer in Oregon. 21+ only.
THC Design XJ-13,https://ddd33q3967xhi.cloudfront.net/aN4iJdGpgO628xZqbZqwfEjhZ4g=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fps65PNfYCIJ3geosmi0hceMyTyc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fdA7FJsUWTni5qCGoIXos_XJ-13%2bTHC%2bDESIGN.jpg,,"XJ-13 is our most popular strain, crossbred between Jack Herer and G13 Haze. This Sativa-dominant hybrid balances high levels of THC with low levels of CBD, making it an optimal option for daytime relief. This strain is fresh with uplifting notes of lemon, tangerine, and pine",Merosity Distribution ™,California Wholesale Distributor
Thin Mints,https://ddd33q3967xhi.cloudfront.net/-VY1R7ilBl9dgdNUILKPNQxXcEk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fDPBsZNzXGHKRMtheHDAL5GjsrVc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f4JI3PaQCSFqek6ryuD9W_thinmints5.png,Everyone’s favorite GSC (f.k.a. Girl Scout Cookies) - and for good reason.,"GSC (f.k.a. Girl Scout Cookies) Thin Mints was a happy accident discovered as a unique phenotype of the legendary GSC (f.k.a. Girl Scout Cookies) strain.  Bred from OG Kush and Durban Poison, this 50/50 hybrid is full of bold cookie flavors and aromas with subtle hints of mint.  The flowers on Thin Mints turn deep purple as the flowering stage closes, and cures up to beautiful round buds rich with trichomes and soft purple and green coloration.",Double Dutch Farms,"We are two Dutch Brothers committed to setting an ethical, responsible example through research and advocacy in an effort to challenge the antiquated status quo of cannabis and its effects.
 
We are dedicated to building mutually-sustainable relationships between producers, stores, and communities in order to further the love, generosity, and acceptance that is the culture of cannabis.
 
Together, let’s move cannabis forward."
Tilray Ground Cannabis,https://ddd33q3967xhi.cloudfront.net/bXbKR3BP2gE0pJkgec6cDELoZLc=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fZTKXgjQ-W9q2VlabARKgkjzz2wA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fUZK5ooOgQHGEzXj1nbLW_Hybrid%2bBlend%2b023%2b-%2bCultivar.png,A ground mix of our most popular medical cannabis varieties.,"Our T200 Ground Cannabis is a milled mix of our most popular cannabis varieties. 

This blend contains: Lemon Sour Diesel 15%
Jack Herer 33%
SBC 28%
Afghani 24%

Our Ground Cannabis is carefully crafted with creating cannabis derivatives and vaporization in mind.

15g prepacked jar",Tilray,"Tilray is a global leader in medical cannabis research and production dedicated to providing safe, consistent and reliable therapy to patients. We are the only GMP certified medical cannabis producer currently supplying products to thousands of patients, physicians, pharmacies, hospitals, governments and researchers in Australia, Canada, the European Union and the Americas."
Trainwreck,https://ddd33q3967xhi.cloudfront.net/e6NLnFawq2HthLFXpenr6RTx_p8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fOyMDodyVEPfctOL4ucTsusT01k0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fl08YpgOtS5CGDfnPKuMD_trainwreck.jpg,Hybrid with heavy Sativa effects,"This strain is a staple in Northern California, made from Mexican and Thai sativas and crossed with Afghani indicas. The aromas are crisp and clean with notes of sweet lemon and spice of pine. its used in the treatment of anxiety, PTSD, ADHD, migraines and other pain.",Vodis USA,"Our acclaimed master growers know that the finest quality marijuana is nurtured through respect. That’s why our natural products are tenderly crafted, hand harvested - and a tribute to those who enabled this illustrious journey.

We take pride in what we do, so that in turn, you can indulge in a smooth, full-flavored experience."
Trainwreck  (Family Strong Farms),https://ddd33q3967xhi.cloudfront.net/mPqxlpLAEK8x95NGB6xm6Np-SSg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fYwj10mFm-jhHheaMO5Z0d26HWiM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fk7eFT0DQgGlnc8VoGntw_trainwreck.jpg,SATIVATHC: 19.5% CBD: 0.5%,"Trainwreck is a mind-bending hybrid with potent sativa effects that hit like a freight train. Mexican and Thai sativas were bred with Afghani indicas to produce this Northern California staple, passing on a sweet lemon and spicy pine aroma. Trainwreck begins its speedy hurtle through the mind with a surge of euphoria, awakening creativity and happiness. Migraines, pain, and arthritis are mowed down by Trainwreck’s high THC content, and many patients also use it for relief of anxiety, ADD/ADHD, and PTSD. Trainwreck flowers finish up in early October outdoors, while indoor gardens are ready for harvest 8 weeks into flowering.",Healing Light Bodega,"Patients deserve to have Medical Marijuana that is clean and natural. As farmers and patients, we respect the plant and grow only the best Medical Cannabis using only the best farming practices. 

All medicinal cannabis products cultivated and produced are thoroughly tested by CB Labs in Novato, CA for Cannabinoid Potency, Terpene Content, Pesticides, Microbiological Contamination (mold, fungus, yeast, E Coli) and Residual Solvents (for extracts). All Medical Cannabis must receive a SLAMM Certification (Safe Legal Access to Medical Marijuana) to be offered on our menu."
