1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Shark Shock CBD,https://ddd33q3967xhi.cloudfront.net/mK-3y_p2LReQHHzkJUf0u2gAGDw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f3_doM2-oBZ8XitXgwBoFpaFsVlw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fkx7KPqu3TTqjmKyqW7sz_CloseCrop_0001_SharkShock.jpg,Shark Shock CBD,,Sweet As! Cannabis Co.,"We started into this business as a humble family farm with a few dedicated cannabis cultivators. We began with a goal in mind: grow the best possible cannabis with the cleanest possible methods, staying true to the values that we find important in the Northwest. We bring consistent, top-shelf quality to everything we put our name on so that when you see the Sweet As! logo, you know you are getting the very best.

From seed to packaged product, we take pride in what we create. Our products are graded on their look, smell, effects, and flavor. If it doesn't meet our idea of great marijuana, we don't sell it.

From impeccably rolled smooth-smoking joints to some of the most refined concentrates in the market, we check at every step of the process to be sure that not only is the caliber of our cannabis among the best in the Northwest, but that this quality shows in our presentation to the customer."
Shishkaberry,https://ddd33q3967xhi.cloudfront.net/wOMxV01t0pX13FCcY3OC-Mn_7R8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fdZG1uBq8B7cArR0AuF7y6X31vVQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fqWWTqzVjSxKOUn5luZ0X_shish.jpg,Sun grown and Certified Kind Organic,17.57% THC,GENESIS PHARMS,"Wholesaler, Producer, and Processor
541 505 8367

RSO PRODUCTS AVAILABLE NOW!
CBD/THC Whole Plant Concentrate 
Personal Massage Oil
Whole Plant Concentrate Vape Cartridge


We carry Sun grown and Organic Certified Kind Flowers. 
*SHISHKABERRY
*MASTER KUSH
*DURBAN POISON
*LEMON KUSH
*LEMON OG
*VIOLET DELIGHT
*GG4
*BLACKBERRY KUSH
*DEVILICIOUS 
*STARSHIP

MORE COMING SOON!"
Shiskaquine,https://ddd33q3967xhi.cloudfront.net/k_xRHNtaDJNzz_m_UU1ZwA7feVs=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2ft0AFxMFt2zdDIl5qBfDy5f1rwCw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fdN0JLZUVQZyi71a49QM0_Black_SHQ.jpg,CBD strain,"Semi sedative, heavy CBD strain with 20:1 CBD to THC ratio. Resin dense flower with smells of sweet berry and skunk.",Matrix NV,A medical marijuana cultivation facility dedicated to growing the highest grade medicinal cannabis and advancing cultivation and extraction technologies.
Silverhawk,https://ddd33q3967xhi.cloudfront.net/vXrWrq1Gs5zNoTkJr-1-3L9miPU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2foUJ7d0QcKgO6qpogDhgYfTYiNiw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fcegFmHpETfu1dsoAAmoK_silverhawk.jpg,Super Silver Haze X Wifi Alien OG,"Sativa

With a lineage boasting one of our all-time faves, Super Silver Haze, the Silver Hawk is a cerebral slingshot that launches your mind into a creative wonderland, while not leaving the body too far behind.",Yerba Buena,Clean Green Certified & Certified Kind. OLCC-licensed recreational producer in Oregon. 21+ only.
Silver Haze,https://ddd33q3967xhi.cloudfront.net/9oI9GHmHxa_KIheNM1ChayQ9g14=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fNqhJ_R_wpLtCsPUI5ftSjPxtMPs%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fMhJkrzjnQnkoxrJwdNLv_Silver-Haze-01.jpg,2014 High Times Cannabis Cup Winner,"2014 High Times Cannabis Cup Sativa - Silver Haze is a light colored flower with dark orange pistils, coated in trichomes. Silver Haze has a distinctive cheese-funk-grass sweetness. The cerebral effects of this potent sativa are uplifting and euphoric, yet functional. 
Average THC 25.93%",Frosted Flowers,"Frosted Flowers prides itself on purity, quality and consistency. All of our products are laboratory tested for potency, terpenes, pesticides, residual solvents and microbiological count. Our master grower has perfected the art of cultivating perfectly formed trichome stalks with swollen resin glands and extremely unique terpene profiles. Most of our strains test above 20% cannabinoids and include HighTimes winners. Frosted Flowers consistently produces superior products that collectives and consumers have grown to trust.

All of our flowers are grown utilizing semi organic cultivation techniques. We irrigate with a top feed recirculating system and a rockwool blended base. This enables our master grower to know exactly what each plants need is and adjust their nutrients, feeding schedules and ambi-ent environment appropriately.  Doing so ensures each plant achieve its maximum potential."
Silver Lights Haze,https://ddd33q3967xhi.cloudfront.net/Rl3Y_Ic6ayoGlEUXO9sPrdL4CJo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fyW36ZjF_Zy115dP4WPxPnErwxU0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f3V5hWCPS5lJstMdKFNJg_silver%2blights_dry%2bflower_bedford%2bgrow-6.jpg,"Silver Lights Haze is a gentle, uplifting Sativa flower.","Silver Lights is a Sativa strain. This flower is ideal for patients that are active and enjoy the outdoors. Patients may find this strain provides body relaxation that removes tension while also keeping the mind engaged and active. Due to the possible surge of energy, use is recommended for daytime.",Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
Sin Mint Cookies,https://ddd33q3967xhi.cloudfront.net/bIBvsFCpQS-es5jR5IA8krmkwog=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f0QXH-N_ERpRp56Ip4YyvwntNbZ8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fjJlPjwoXSvGzO2zb6GbV_sin%2bmint.jpg,Sin Mint Cookies Grown by Pearl Pharma with Sin City Seeds,"An indica dominant hybrid cross of Blue Power and Forum Cut GSC bred by Sin City Seeds. Most recent test results show this strain at 32.63% total cannabinoids! Our highest test result to date!

Sin Mint Cookies profile consists of a broad spectrum of terpenes that create a surprising aroma of cookie dough accompanied by mint and earthy undertones providing a wonderful full body effect allowing the consumer to feel relaxed and uplifted!",Pearl Pharma,"Pearl Pharma is a cultivation company that has been growing since 1998. Our most famous strain would be our Kosher Jack, followed closely by our Sin Mint Cookies from seeds by SinCity Seeds. 

Located in multiple dispensaries and delivery services across Southern California, Pearl Pharma has flower, concentrates, and pre-rolls for any mood of your week."
Sizzleberry,https://ddd33q3967xhi.cloudfront.net/AfkQ6F4-aB9qGKkA0JFWAT4p3qE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fks4KycuHkp02Yl4IUi1BLsOsYLQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fLcg9cl8pTeaPT1Ib2mFV_Sizzleberry.jpg,"Grown Rogue's Sizzleberry is the result of over a decade of fine-tuning growing techniques; fruity, uplifting, and looks that rival the best indoor strains","Awwww Sizzleberry.  A cross between two strong Sativa strains, Sizzleberry will get you charged.  The smoke itself is a bit harsher than the aroma would indicate and to enjoy the full effects, you won't need much.  We find that having something to do while enjoying Sizzleberry is a good idea.",Grown Rogue,http://www.grownrogue.com/
SJ Blue Dream,https://ddd33q3967xhi.cloudfront.net/uUJ32utOli_SgExuM3XCm90iuQk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fscVXg3DGA6x2blXKqr951ehSgJM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252f18cBRAOgQX6sZyHGaXH9,"Blue dream will give you a happy, mellow high. A good strain for any time of day as it can be relaxing but not too overwhelming.","Blue Dream originates from California from a Blueberry Indica crossed with Sativa Haze. Blue dream will give you a happy, mellow high. A good strain for any time of day as it can be relaxing but not too overwhelming.",Cannasol Farms,"Nature intended for plants to be grown in the sun, and at Cannasol Farms, it is our dedication to growing the finest cannabis for over 20 years that led us to recognize that sun grown plants produce a better product. With dozens of unique strains, we have spent years perfecting the art and science of sustainable cannabis.

Because we believe cannabis only reaches its full potential in a natural environment, we grow our plants under the powerful Okanogan sunshine. Our complex sativa dominant strains take longer to mature, and their colas (the flower of the plant) need natural full spectrum sunlight to develop mature trichomes, which leads to more potent and rich cannabinoid profiles. You can see, smell, and taste the difference.

Because quality takes time, we don’t rush the plant. Many growers get eager to package their product, leaving it too green and raw. In order to achieve a more complex and refined terpene profile, you need time to slow cure as you would a fine tobacco or coffee. Cannasol Farms proudly slow cures our flowers for taste and experience rarely achieved in cannabis today. We select the best colas of the harvest to be hanged dry and slow cured in cool, low oxygen conditions. This allows the chlorophyl to degrade which smooths the smoke and allows the terpenes to be fully expressed, enhancing the cannabinoid profile. Cannasol Farms proudly long cures our flowers for taste and experience rarely achieved in cannabis today.

Cannasol cannabis is pure and natural, free from harsh pesticides and artificial chemicals. Only baking soda, potassium bicarbonate, and vinegar is used to prevent mildew and mold and regulate PH."
Sky OG,https://ddd33q3967xhi.cloudfront.net/rDa2VLMisRpayvUoRKV9IoccH9E=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fGVfm8g400SXIwXzUPKWXw9gcodE%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f11mFkcHoRhmLzZ1aUFwn_Sky-OG-Product-Photo.jpg,"If your mission is total relaxation, Sky OG is a worthy candidate to lead you there.","An Indica dominant hybrid, Grown Rogue's Sky OG is a cultivar those looking to completely separate from the aches, pains, and stress they are under.  Because of the heavy Indica effect, it's a great companion for a night on the couch watching the original Star Wars series; that's under the assumption you've seen it already and are comfortable missing parts due to snoozzzzzzzzzzzing.",Grown Rogue,http://www.grownrogue.com/
