1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Blue Dream,https://ddd33q3967xhi.cloudfront.net/5GNpi5kVDgEl6hKsY6s4kpDz_p0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fxtvPEh2NBPzt8C0FMYIGSUgn2kY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fVl7o5hrURxSmVx6dB98P_DSC_8973.jpg,Blueberry x Super Silver Haze,Blueberry x Super Silver Haze,GreenRush - Washington ,"GreenRush Cannabis is a WA i502 producer-processor located in the scenic Snohomish Valley. We produce a clean, sophisticated crop that has become a preferred brand for a number of top shops in Washington state known for our consistent terpene flavor, high quality, and deep impact. 

GreenRush Cannabis comes highly recommended by expert budtenders and is often back-ordered by each of our vendors.

At this time, you can find Green Rush products in Washington State at these retailers:
-- Seattle Cannabis Co.
-- Bud Hut
-- Local Roots
-- Gold Bar Marijuana
-- Loving Farms
-- Puget Sound Marijuana
-- Cascade Kropz

Visit our website to find out which of our retail partners is nearest to you."
Blue Dream - Hybrid / Organic - BC WEED CO,https://ddd33q3967xhi.cloudfront.net/Pw4b5xWwIGAD7uQ-NPY_i9-aLmA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fc9lS6OzBEj7BSUEUdCUFvHQPpWY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fmi89hpyjRbuGvyfEZch2_Blue%2bDream.jpg,"Blue Dream, a Sativa-dominant hybrid has achieved legendary status among West Coast strains","Blue Dream, a Sativa-dominant hybrid has achieved legendary status among West Coast strains. Crossing a Blueberry Indica with the Sativa Haze, Blue Dream balances full-body relaxation with gentle cerebral invigoration. Sweet taste with a hint of blueberry is always enjoyable. Recommended For Smoking and vaping.",TopLeaf Canada,"Here at TopLeaf.ca our team sources our products from only the top licensed producers on the west coast Canada. Cannabis Culture is a lifestyle choice, we believe you have the right to make that choice for yourself!"
"Blue Dream, Single-Strain Pak",https://ddd33q3967xhi.cloudfront.net/pLG7MY24jm13T7itC5QzJfrRoZA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fJcGWOajSz_LhE1T3WJK6_E4vLdg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fDyHDxA4jTVOGe9zEUHzS_huxton-blue-dream.jpg,Available in one eighth and one gram paks,"This San Francisco Bay classic just gets better with age. Look for a fresh berry aroma, mental clarity and full body relaxation.",HUXTON,"HUXTON is devoted to complimenting your lifestyle. 

Our cannabis strains result from small-batch, top canopy, hand-treated grow facilities. Our innovation results from HUXTON being one of the first experience-based cannabis brands in the US. We understand our HUXTON tribe, and have continuously honed the journey from farm to dispensary with them in mind. Enjoy proudly. 

*We treat our products naturally from soil to packaging, and hold ourselves accountable to regular testing for ensured consistency and quality."
Blue God,https://ddd33q3967xhi.cloudfront.net/yTG9XcwsJDwKxDDSv4BK9f8Inio=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fGBwWAmqjrhSMs5ojhTf7N96zkk0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252f34zr1D18SLC2Eia4PLp2,Blue God is a genetic cross between God Bud and Blueberry. This strain has deep purple leaves and tendency to be very frosty.,"Blue God is a genetic cross between God Bud and Blueberry. This strain has deep purple leaves and tendency to be very frosty. Blue God has a sweet berry aroma and flavor. Blue God leaves users feeling incredibly relaxed both physically and mentally. This bud is recommended to relieve stress and has a calming, euphoric effect. Blue God is an excellent night time weed, perfect before bed as it provides users with deep restful sleep. This strain is also described to be auditory sensory improving and an appetite enhancer.",Cannasol Farms,"Nature intended for plants to be grown in the sun, and at Cannasol Farms, it is our dedication to growing the finest cannabis for over 20 years that led us to recognize that sun grown plants produce a better product. With dozens of unique strains, we have spent years perfecting the art and science of sustainable cannabis.

Because we believe cannabis only reaches its full potential in a natural environment, we grow our plants under the powerful Okanogan sunshine. Our complex sativa dominant strains take longer to mature, and their colas (the flower of the plant) need natural full spectrum sunlight to develop mature trichomes, which leads to more potent and rich cannabinoid profiles. You can see, smell, and taste the difference.

Because quality takes time, we don’t rush the plant. Many growers get eager to package their product, leaving it too green and raw. In order to achieve a more complex and refined terpene profile, you need time to slow cure as you would a fine tobacco or coffee. Cannasol Farms proudly slow cures our flowers for taste and experience rarely achieved in cannabis today. We select the best colas of the harvest to be hanged dry and slow cured in cool, low oxygen conditions. This allows the chlorophyl to degrade which smooths the smoke and allows the terpenes to be fully expressed, enhancing the cannabinoid profile. Cannasol Farms proudly long cures our flowers for taste and experience rarely achieved in cannabis today.

Cannasol cannabis is pure and natural, free from harsh pesticides and artificial chemicals. Only baking soda, potassium bicarbonate, and vinegar is used to prevent mildew and mold and regulate PH."
Blue Knight,https://ddd33q3967xhi.cloudfront.net/qDcISvpxZEyinfrIPwVAS11vHWM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f8qqvukYsmrbDoRQp5A4YGaBCcek%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fF772JYJfTKJDoroVUg3j_AA-%2bblue%2bknight.jpg,Blueberry X Kryptonite,"This rare indica dominant strain has a burst of rich flavor including earthy tones of blueberry, chocolate, and mint. The soothing wave of euphoria washes over you right after ingestion providing a dynamic range of symptom relief including pain distraction, appetite enhancement, mood elevation, and sleep assistance.
THC: 18.85%
CBD: 0.03%",True Humboldt,"Humboldt is more than a place where great medicine is grown. It’s an icon, a legend, an idea, a philosophy, and, to True Humboldt, it’s even a mission. We believe cannabis can play a healing role in a patient’s life. Physically. Emotionally. Environmentally. Even spiritually. That’s why we’ve dedicated ourselves to offering the best cannabis and services available anywhere.

While we obsess about maintaining the world-renowned tradition of Humboldt’s superior quality, we also focused on breaking new ground in getting our excess medicine to patients that need it. By helping farmers and dispensaries smooth the reimbursement process, we’ve successfully developed a complete distribution network throughout the state.

We’re a growing network of farmers.
We’re run by a conscience, not a corporation. The founding members have lived in Humboldt for an average of 25 years. We raise our families in Humboldt, and we run our businesses throughout Humboldt County and in Arcata. We’re always interested in talking to like-minded farmers, so get in touch with us if you’d like to preserve the tradition of Humboldt quality and craft.

We work closely together.
By working together, we’re lowering the costs of production, establishing standards for superior consistency and quality control, competing in a competitive branded market, and preserving the heritage of Humboldt’s most notorious commodity.

We’re community-minded.
We’re not just a collective of farmers who share our accumulated knowledge and experience with each other. We also employ members of our community whenever possible and pay them living wages. We also work with local environmental engineers, lumber and construction companies, soil labs, nurseries, accountants, and more. Because we believe we’re all in it together.

We’re evolving.
Although we’ve been around for a while, we know reform is on its way and that we need to adapt. This requires vision and the ability to thrive in a new environment. We’re already leading by example, too. We are seeking to fully permit our farms and are actively pursuing compliance with county regulatory agencies.

We’re craftsmen.
Some craftsmen work with hammers and saws. We work with the earth, flowers, and sun. Each True Humboldt farmer is dedicated to carrying on the tradition of quality."
Blue Kush,https://ddd33q3967xhi.cloudfront.net/kIhOfrAYY21rbCXaV48MvdpKunE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2flNYscJHPHXoe20dy4h0IKYOLxlQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fikjMziIJQxyJzSOg5V8g_BlueKush_StrainArt.png,Blueberry  x  OG Kush,"Blue Kush, a combination of the award winning Blueberry and OG Kush strains, has an intense flavor and aroma that includes hints of lemon, pine and berries. The effect is powerful and long lasting.",Virginia Co.,"At the Virginia Company, the most important goal is consistency. Consistency in flavor. Consistency in potency. Consistency in quality. And the only way to achieve unequalled consistency is to have complete control of your cannabis from seed to seal.

It starts with our Controlled-Environment Agriculture (CEA) approach. Our grow has been engineered to leave nothing in the growing process to chance and allow us to dial in temperature, humidity, carbon dioxide, light, nutrient concentration, and nutrient pH for each individual strain. A controlled environment also means nothing from the outside gets in and only the most potent cannabis is shipped out.

What makes the Virginia Company cannabis so special is the way it’s grown: high-pressure aeroponics. To be clear, this is not hydroponics—it’s better. High-pressure aeroponics is a system whereby the roots, suspended in air, are saturated by a fine mist of water and nutrients. And because the roots are suspended, there’s zero soil and 100% oxygen and carbon dioxide reception. The result is flower achieving its genetic potential every single time. And as a bonus, high-pressure aeroponics uses 65% less water than hydroponics, so you can rest assured it’s environmentally friendly too."
Blue Magoo,https://ddd33q3967xhi.cloudfront.net/rN0Ah5WLZHrpL-QucSpSliVWlag=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fhWZp47ZIsJwZyPDBbDmTpZySpY4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fR7yvRyxIS9WbzOJivy2s_Blue-Magoo-Indoor.jpg,"Taste delicious, smells amazing, complete and total relaxation paired with a slight sativa kick to keep those eyes open.","Blue Magoo is that Sunday Movie Night strain.  When all you want to do is feel good on the couch and get lost in a fantasy world for a few hours, Blue Magoo is your pal.  The aroma of fruit and berry is complemented by an equally fruity taste making the whole experience pleasurable.  The sativa side of Blue Magoo adds something not a lot of other cultivars do; it keeps your eyes open, allowing you to experience, and enjoy, the entire journey.",Grown Rogue,http://www.grownrogue.com/
Blue Magoo,https://ddd33q3967xhi.cloudfront.net/mRmOci6aDnWcafI1k6Emu47bKEg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fHXHTZIF341z-D9tON6nyPtzeOH8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fChoPgSYXTS7Iv0EY1nqI_BlueMagoo.jpg,"Berry, Fruity, Sweet //// Earthy, Floral, Fruity","Berry Smell with hints of Sweet-Tart aroma. Blue Magoo is a great strain for patients looking for sedative properties to help with pain, anxiety, nausea, and insomnia.",Cannabis Nation Cultivation,"What began as medical grow operation in Portland, Oregon, has emerged as a leader in Oregon's cannabis industry with a collection of dispensaries serving the Pacific Northwest.  Topping Leafly's ""Best of the Month"" list multiple times, we strive to continue to provide the highest-quality product and professionalism.

At Cannabis Nation dispensaries, our storefronts have been exquisitely designed with a unique open layout, allowing customers to take their time and enjoy browsing our plentiful selection of only the highest quality cannabis flower, much of which is still cultivated in-house, as well as top-shelf concentrates, edibles, topicals and tinctures.

Or, if you would prefer, our expert Budtenders will assist you personally.  Whether you are a first-time consumer, business professional, senior citizen, or OMMP cardholder, we will strive to ensure that any questions you have are answered and that you leave with the product that fits your needs and lifestyle.

With four dispensaries located in Beaverton, Seaside, Gresham, Oregon City and a fifth location coming soon to Sun River, our family of young entrepreneurs hopes that one day our company's name reflects reality.

Visit us soon and join the Cannabis Nation!"
Blue Mystic,https://ddd33q3967xhi.cloudfront.net/0j_XSN6o16whbq6BOHgtA4L2pTU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f3KtJBVEfZ7_lLBR2MP5LvnWdS34%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fhNT9gOxjSPS34CyJvY0i_mystic.jpg,"This indica  -heavy child of mysterious parents  hints at sweet blueberry flavors. Travel into the  Blue Mystic with this cerebral, spacey body high.","This indica-heavy child of mysterious parents hints at sweet blueberry flavors. Travel into the Blue Mystic with this cerebral, spacey body high.",Dream City,"Greetings from all of us at Dream City!

We are a Tier 3 Producer/Processor located in historic Port Townsend on the Olympic Peninsula. Our company has an established reputation for delivering premium cannabis to our consumers and the highest level of service in the industry. Our commitment to honesty, integrity and customer satisfaction has allowed us to add “consistent quality” to our reputation as well. We use only honest test results and are competitively priced.

Our product is grown in soil. We believe the flavor benefits outweigh the production benefits of soilless grown product. We use 100% climate controlled, state-of-the-art greenhouses that allow us to maximize our ability to produce premium cannabis. Our use of pesticides is focused on Integrated Pest Management (IPM), and minimal amounts of WSLCB-allowed pesticides.

Our signature purple packaging and unique labels allow for our product to visually stand out amongst other brands while our beautiful Galatea dances on the back of the package, a testament to our Port Townsend heritage. We are always emerging with new products and product strains. Our inventory/price list is regularly updated and available to our retailers through a live link. We encourage any of our retail partners to bring their team up to the site for tours of the facility with the goal of educating and inspiring fellow members of the cannabis community."
Blue Rush OG,https://ddd33q3967xhi.cloudfront.net/j7j9BJMC2fvHKmL0IbQSkWdVTS4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fhndPM-dJdxMSZLni44HlXcP6St0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fnpCTRQbxQ46i53Def70v_DSC_7361.jpg,Blue Rush OG: Blue Dream x Pineapple OG,Blue Rush OG: Blue Dream x Pineapple OG,GreenRush - Washington ,"GreenRush Cannabis is a WA i502 producer-processor located in the scenic Snohomish Valley. We produce a clean, sophisticated crop that has become a preferred brand for a number of top shops in Washington state known for our consistent terpene flavor, high quality, and deep impact. 

GreenRush Cannabis comes highly recommended by expert budtenders and is often back-ordered by each of our vendors.

At this time, you can find Green Rush products in Washington State at these retailers:
-- Seattle Cannabis Co.
-- Bud Hut
-- Local Roots
-- Gold Bar Marijuana
-- Loving Farms
-- Puget Sound Marijuana
-- Cascade Kropz

Visit our website to find out which of our retail partners is nearest to you."
