1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Purple Arrow,https://ddd33q3967xhi.cloudfront.net/U7WgdwxcqeldAznb52Bs6WmYAHI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fIi7eKgTIaRFqqndo9k-8sV7aHt0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f5ESNfJ2aQoqIXZN6d1V0_CloseCrop_0002_PurpleArrow.jpg,Purple Arrow,,Sweet As! Cannabis Co.,"We started into this business as a humble family farm with a few dedicated cannabis cultivators. We began with a goal in mind: grow the best possible cannabis with the cleanest possible methods, staying true to the values that we find important in the Northwest. We bring consistent, top-shelf quality to everything we put our name on so that when you see the Sweet As! logo, you know you are getting the very best.

From seed to packaged product, we take pride in what we create. Our products are graded on their look, smell, effects, and flavor. If it doesn't meet our idea of great marijuana, we don't sell it.

From impeccably rolled smooth-smoking joints to some of the most refined concentrates in the market, we check at every step of the process to be sure that not only is the caliber of our cannabis among the best in the Northwest, but that this quality shows in our presentation to the customer."
Purple Cadillac,https://ddd33q3967xhi.cloudfront.net/33hAV8TS5EC51hEaTbiHiu5_pFM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fU8gg8oS6O_uS4XzXZLLFYECK75o%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fBeFZ2BN2RWm8D6yGMDao_purplecad.jpg,22.39% THC and 2.59% Terpenes,"Rogue Farmer's Purple Cadillac is primarily an indica strain and is a cross between Blackberry Kush, The Black  and Purple Urkle, and is potent to say the least. The taste and aroma is where Purple Cadillac really begins to shine. The smell is a floral lavender scent, a sweet fruit that is close to grape, with herbal accents reminiscent of fennel and Tibetan incense like Nag Champa. The taste of the thick smoke itself is a bit more in a light woody and plant-like direction, but still aromatic like perfume.  The strain is known for its unparalleled body relaxation and offers wonderful relief for those in pain. It is extremely effective against several medical conditions including, but not limited to: stress, tiredness, depression, anxiety and anorexia.",Rogue Farmer ,Sun Grown
Purple Calyx,https://ddd33q3967xhi.cloudfront.net/VviJ1D_qD5cI8aaVleoZqOPi5K0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fvbVbFSwzxZ8SUlAEeeC84aCnZAA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fJeNmnkmQRPGylx8bySIM_purple.jpg,"Purple Calyx is a strain of high-grade cannabis from Calyx Garden in Humboldt County, California.","The Purple Calyx strain that we developed was the result of our Blueberry Calyx select purple male cut crossed with the legendary Purple Pineapple, also known as Purple Champagne.
The Purple Pineapple is cherished for it's exceptionally big-dank-fruity nose and flavor. Many growers have given up on it due to its strong tendency to become a hermaphrodite and self pollinate under the slightest stress conditions. We have crossed our Blueberry Calyx into the Purple Pineapple and then back-crossed to the Purple Pineapple again. We selected a stable phenotype with all the desired traits from both parents that we have called Purple Calyx.",Calyx Garden,"Calyx Garden is a brand of high potency cannabis varieties that were bred to cover a wide spectrum of highly desired traits. All of the varieties have a very unique cannabinoid ratio and terpenoid profile that were selected over many years of selective breeding with a focus on introducing beautiful, high cannabinoid flowers that have exceptional flavors and aromas. We have covered a wide spectrum ranging from Sativa dominant varieties to Indica dominant varieties that all have a unique cannabinoid ratio to cover a range of medicinally, recreationally and spiritually desired effects.
Our products are currently distributed to dispensaries throughout California. At this time we are expanding to other cannabis producers by offering several of our high grade brands and are working constantly on creating new hybrid strains which will be released in the near future."
Purple Cat Piss,https://ddd33q3967xhi.cloudfront.net/5Az3FYrF4nWufw74N5FfVcjecU4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fMQOw5hR0TOA-Zsath4eBEZKkdg4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f38iuXp2RSTxPQ5n7HGwA_DSC_8905.jpg,Purple Cat Piss: Purple Kush x Super Silver Haze,Purple Cat Piss: Purple Kush x Super Silver Haze,GreenRush - Washington ,"GreenRush Cannabis is a WA i502 producer-processor located in the scenic Snohomish Valley. We produce a clean, sophisticated crop that has become a preferred brand for a number of top shops in Washington state known for our consistent terpene flavor, high quality, and deep impact. 

GreenRush Cannabis comes highly recommended by expert budtenders and is often back-ordered by each of our vendors.

At this time, you can find Green Rush products in Washington State at these retailers:
-- Seattle Cannabis Co.
-- Bud Hut
-- Local Roots
-- Gold Bar Marijuana
-- Loving Farms
-- Puget Sound Marijuana
-- Cascade Kropz

Visit our website to find out which of our retail partners is nearest to you."
Purple Hindu Kush,https://ddd33q3967xhi.cloudfront.net/gRQjYEnEriVPg8maQAMFGzqC_7Y=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fYdu9R7dn49LqK47JJdqt2GQZ1J4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fzLkjIy8Sj2qgsH7Pem3U_1703KR0-017.810%2bPHK.png,20.91% THC and 2.74% Terpenes,"Rogue Farmer Purple Hindu Kush produces dense buds glistening with a blanket of trichomes with bright lavender and orange pistils. This is a cross between Purple Afghani and Hindu Kush. This indica-dominant strain offers pungent notes of sour grape with a burst of citrus flavors, and euphoric and relaxing experiences.",Rogue Farmer ,Sun Grown
Purple Hindu Kush,https://ddd33q3967xhi.cloudfront.net/aCShArg6lCb4mCjYFAFn4nT0brE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fMeEzyocOmEQWpUBXIubdEmtG77g%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fE25rkigySGq8eT8qSQ0N_Grown-Rogue-PHK-23-4-THC.jpg,A Grown Rogue staple due to the strain's love of Southern Oregon's various micro-climates.  An Indica that will ease you into a state of relaxed euphoria.,,Grown Rogue,http://www.grownrogue.com/
Purple Linda,https://ddd33q3967xhi.cloudfront.net/orMjqFA3Z-9gJakxpk0mDcra4gI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f3bd7aRCTAm_lCa6deiKsmgP7SP8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f2JTkx4yeSAe2a1Api4hw_purple%2blinda_dry%2bflower_bedford%2bgrow-4.jpg,"Purple Linda is a beautiful, long-lasting, light Indica flower.",The classification for Purple Linda is Sativa. The purple hues throughout the flower indicate properties of relaxation and anti-inflammation. This strain is very gentle and may provide a gentle and focus effect for patients.,Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
Purple Nepal,https://ddd33q3967xhi.cloudfront.net/SuxFvA_cR05jq65I6Zy_37UjxVI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f7SAHPlTiEiI4ddgQdvaJSIP3JmA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fIprAJXWQumtzpBQcKPnc_PurpleNepal%2bEnhanced.jpg,20.26% THC and 1.90% Terpenes,"Rogue Farmer Purple Nepal is a mellow indica-dominant strain yielding high THC levels. This happy strain is a cross between an original Napalese strain and Lemon Thai. Purple Nepal has a mellow, earthy grape, flowery and sweet flavor. Purple Nepal is the perfect solution for stress, insomnia, pain and headaches.

Purple Nepal came in at 20.26% THC and 1.90% total terpenes! The main terpenes are Myrcene, Pinene, Caryophylene and Pinene.",Rogue Farmer ,Sun Grown
Purple Panty Dropper,https://ddd33q3967xhi.cloudfront.net/qwkRCq5Me3A2VhFQRx14SxAu6zQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fFedmiQh1pJp3vn9k8Y9aOoMhT0c%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fiKprVzutTxyQEygJbYQZ_AA-%2bpurple%2bpanty%2bdropper.jpg,Purple Haze X Oregon Grape X Matanuska Mint,"This Humboldt Seed Company strain has reported aphrodisiac qualities and produces a groovy uplifting high great for repelling depression, insomnia, and enhancing appetite. The flowers have a pungent fruity aroma and flavor with flowers varying from deep magenta to pale lavender and bright green.
THC: 19.63%
CBD: 0.04%",True Humboldt,"Humboldt is more than a place where great medicine is grown. It’s an icon, a legend, an idea, a philosophy, and, to True Humboldt, it’s even a mission. We believe cannabis can play a healing role in a patient’s life. Physically. Emotionally. Environmentally. Even spiritually. That’s why we’ve dedicated ourselves to offering the best cannabis and services available anywhere.

While we obsess about maintaining the world-renowned tradition of Humboldt’s superior quality, we also focused on breaking new ground in getting our excess medicine to patients that need it. By helping farmers and dispensaries smooth the reimbursement process, we’ve successfully developed a complete distribution network throughout the state.

We’re a growing network of farmers.
We’re run by a conscience, not a corporation. The founding members have lived in Humboldt for an average of 25 years. We raise our families in Humboldt, and we run our businesses throughout Humboldt County and in Arcata. We’re always interested in talking to like-minded farmers, so get in touch with us if you’d like to preserve the tradition of Humboldt quality and craft.

We work closely together.
By working together, we’re lowering the costs of production, establishing standards for superior consistency and quality control, competing in a competitive branded market, and preserving the heritage of Humboldt’s most notorious commodity.

We’re community-minded.
We’re not just a collective of farmers who share our accumulated knowledge and experience with each other. We also employ members of our community whenever possible and pay them living wages. We also work with local environmental engineers, lumber and construction companies, soil labs, nurseries, accountants, and more. Because we believe we’re all in it together.

We’re evolving.
Although we’ve been around for a while, we know reform is on its way and that we need to adapt. This requires vision and the ability to thrive in a new environment. We’re already leading by example, too. We are seeking to fully permit our farms and are actively pursuing compliance with county regulatory agencies.

We’re craftsmen.
Some craftsmen work with hammers and saws. We work with the earth, flowers, and sun. Each True Humboldt farmer is dedicated to carrying on the tradition of quality."
Purple Tahoe Alien,https://ddd33q3967xhi.cloudfront.net/cz72TdPy1Vt_i8quw9ffXNQI3O0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f65PyClHrrEOm8tXgojldWOY5-90%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fcVTJEE8ORCfoeYA4g8tb_tahoe.jpg,Potent Indica Hybrid,,Winberry Farms,"Specializing in Organic Flower and Extracts

One of the first recreational cannabis farms to be licensed by the state of Oregon, Winberry Farms was started by friends and their families. Specializing in naturally sungrown product from quality genetics, our flower is expertly cultivated, perfectly cured, and farm fresh to you. Always grown with organic process and fertilizers. Our farm is located in the Southern Willamette Valley 30 miles southeast of Eugene, nourished naturally by the waters of Winberry Creek."
