1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Pirate's Eye,https://ddd33q3967xhi.cloudfront.net/L0KxhTWLkS-NfU62Xvpw56HCJ7c=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f7OX_OFmv1bZzG_yDKh1cZkuK6LI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fZRHGwdasRUOuSTRqqNDR_Cascade%2bLemonade.jpg,Description coming soon.,"Type | Sativa
Genetics | Lemon Dream x Tropic Thunder

Description coming soon.",Phantom Farms,"Phantom Farms, a licensed recreational cannabis producer, was founded in Oregon in 2008 on the principle that the best products come straight from the earth. We cultivate Clean Green Certified® cannabis using organic methods, sustainable practices and volcanic filtered water in both our indoor and outdoor facilities. No exceptions. When aligned, these factors provide for a flourishing ecosystem – the perfect environment for mighty tasty cannabis."
Platinum GSC (f.k.a. Girl Scout Cookies),https://ddd33q3967xhi.cloudfront.net/s4ekeZ_duIV8gJAC3TcGqPeEULU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fd3eM6NpKf-tDmXKlemQUA2TWSF0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fFt48weg5RheAmmTV4aoJ_IMG_4741.JPG,,,GTI,"Green Thumb Industries, LLC (GTI) is an Illinois-based partnership of accomplished professionals, business people, world-class entrepreneurs and philanthropists driven by the dual commitment to the patients and communities it serves. Each founding member of GTI calls Illinois home and is dedicated to serving Illinois communities where its efforts will have the greatest positive impact."
Premium Jack ,https://ddd33q3967xhi.cloudfront.net/JNcBRlpkcDxAnpiDfqiPpKD9eHA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2foAGF8W8uP6xw3pp7h_rSLMMY0J0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fixsHnysSSYWtcLGKpKuK_premium%2bjack.jpg,Jack Herer,Piney and earthy flavor and smell,Cooks Canna,San Francisco Bay Area producer of medical cannabis flowers
Rebel Berry OG,https://ddd33q3967xhi.cloudfront.net/SqQCqW6Z4KnOYw_MgMzlKoCVflY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fOU6_xNfPJk97pUq_eWs3tzGQEyg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fDu6grzz5R5ylk6DzNJKL_rebel%2bspirit.jpg,"Rebel Berry OG is our award-winning proprietary strain. Try it out for a smooth smoke feel and a happy, creative high.","Rebel Berry OG won the prize for Best Outdoor at the 2016 Oregon Growers Cup. This sativa-dominant hybrid was bred by Rebel Spirit Cannabis for potency and its ability to stimulate creativity. Its one-of-a-kind aroma is thick with blueberries, citrus, cheese, and a spicy smooth vanilla finish. The flavor is that of a velvety cheesecake covered in a blueberry glaze, with tasteful notes of citrus and juniper on the exhale. Rebel Berry OG’s effects are happy and full of laughter, leaving the consumer buzzing with euphoria.",Rebel Spirit Cannabis Company,"Decades ago a rebel, Uncle Mark, planted an idea that seeded a generation of like-minded people for this century. Located in the heart of Oregon’s Willamette Valley, our farm is working to preserve the legacy of Uncle Mark, our original rebel. Rebel Spirit is the culmination of years of hard work, determination, and the willingness to overcome the injustices of an oppressive era. Unfortunately, many people have suffered for freedoms that we now enjoy. The spirit of those sacrifices lives on with us now…

Rebel Spirit produces only top-quality cannabis. We understand that our customers have differing needs. We provide you with a variety of superior strains, each filled with a plethora of cannabinoids and created to breathe life into your adventure. Our cannabis strains are designed to fulfill your recreational and/or medical needs. Whether you choose the pure passion and euphoria of our rich sativas, the deep and relaxing calm of our smooth indicas, or the transcendent balance of our hybrids, we have a strain cultivated especially for you."
Remedy CBD (1301),https://ddd33q3967xhi.cloudfront.net/NkNYGyFekmrO4NPCwgQDs18oQL0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fTPMKxav94EmKtbDLtaQyV7qnDt0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fJnykMKlKQ9qJNKlTeOFT_AA-%2bremedy.jpg,Cannatonic X Afghan Skunk,"Remedy is what it sounds like, a solution to your inflammatory problems. This rich cannabidiol strain has less than 1% THC so you can medicate without any significant psychoactive effects. This is a good option for those suffering from neurological disorders and conditions including migraine headaches.
  
THC: 0.59%
CBD: 15.57%",True Humboldt,"Humboldt is more than a place where great medicine is grown. It’s an icon, a legend, an idea, a philosophy, and, to True Humboldt, it’s even a mission. We believe cannabis can play a healing role in a patient’s life. Physically. Emotionally. Environmentally. Even spiritually. That’s why we’ve dedicated ourselves to offering the best cannabis and services available anywhere.

While we obsess about maintaining the world-renowned tradition of Humboldt’s superior quality, we also focused on breaking new ground in getting our excess medicine to patients that need it. By helping farmers and dispensaries smooth the reimbursement process, we’ve successfully developed a complete distribution network throughout the state.

We’re a growing network of farmers.
We’re run by a conscience, not a corporation. The founding members have lived in Humboldt for an average of 25 years. We raise our families in Humboldt, and we run our businesses throughout Humboldt County and in Arcata. We’re always interested in talking to like-minded farmers, so get in touch with us if you’d like to preserve the tradition of Humboldt quality and craft.

We work closely together.
By working together, we’re lowering the costs of production, establishing standards for superior consistency and quality control, competing in a competitive branded market, and preserving the heritage of Humboldt’s most notorious commodity.

We’re community-minded.
We’re not just a collective of farmers who share our accumulated knowledge and experience with each other. We also employ members of our community whenever possible and pay them living wages. We also work with local environmental engineers, lumber and construction companies, soil labs, nurseries, accountants, and more. Because we believe we’re all in it together.

We’re evolving.
Although we’ve been around for a while, we know reform is on its way and that we need to adapt. This requires vision and the ability to thrive in a new environment. We’re already leading by example, too. We are seeking to fully permit our farms and are actively pursuing compliance with county regulatory agencies.

We’re craftsmen.
Some craftsmen work with hammers and saws. We work with the earth, flowers, and sun. Each True Humboldt farmer is dedicated to carrying on the tradition of quality."
Rolls Choice,https://ddd33q3967xhi.cloudfront.net/nqHEG0nDUG-EwVAoxIJnpsSQ-h4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fpHZ5gAkbPmZLg2sBMQj45Duxpr0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fFt2i6vNERDqb5WJ65p1Q_rolls%2bchoice.jpg,60/40 Sativa Hybrid,Rolls Choice won 7th in top 10 flowers during the Emerald Cup 2015. Tar Hill Cannabis Reserve – OG Kush x Chemdawg is its long name. We've nicknamed it Rolls Choice for fun. Its premium smoke is smooth as a ride in a Rolls Royce.,Royal Choice Farms,"Royal Choice Farms combines years experience from traditional growers, passion with forward thinking, natural innovations and the beautiful Verde Valley to produce the finest quality cannabis. Our flowers are always cured for a minimum of 30 days. Every ingredient we use is 100% natural to insure quality organic cannabis. Please see our testing results provided by C4 Laboratories."
Royal Kush,https://ddd33q3967xhi.cloudfront.net/__LdWQ2HoyjRiRT4eTAXoXb38DE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fMSt9Bel3FgQwGHjHcplygIfKItU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fUO396x1RT5GdegMDKfq6_royalkush1g_cutout.jpg,Rich & Heavy,"Soulshine's Royal Kush is a heavy indica strain, delivering powerful trance-like effects with an earthy, skunky aroma. Originally bred as a balanced hybrid by G13 Labs, it descends from the renowned line of Afghani and Skunk #1, two strains that have gained legendary status among cannabis breeders. Royal Kush’s happy, euphoric relaxation branches out in full-body effects that later ease into deep restfulness conducive for sleep. Patients treating stress, pain, and nausea can benefit from Royal Kush’s potent relief, but less seasoned consumers should take caution with this hard-hitter. This strain has a unique coverage of white pistil hairs, and growers are recommended an 8 to 13 week flowering time for their indoor Royal Kush plants.",Soulshine Cannabis,"Soulshine Cannabis is an indoor grow based out of Renton, WA. We set out to be a socially conscious cannabis company from the very beginning.  After figuring out our logo, box design, and what our brand meant to us,  it was important to focus on the packaging. It needed to be compostable, recyclable, and non-wasteful, while being unique, efficient, and something we would be proud to see in our retail partners stores."
Seatown Lemon Haze,https://ddd33q3967xhi.cloudfront.net/IGz4z0XJs_gcW9EPnkS4L6tJw1w=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fO383NAnalSQZwKHtGyNpS705Q_Q%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f5CBDWHjTd6W0HhzSmYgg_seatown.jpg,"Experience: An energetic, bright, happy high","Gather your friends, strap on your explorer boots, don your chef hat, or unleash your inner artist – our Seatown Lemon Haze, also known as Super Lemon Haze, offers a creative, social and energetic high to get you ready for a moment of exploration or creativity.",Western Cultured,"Our promise is to continuously learn, grow and share our experience with our communities, establishing Western Cultured as a shining symbol of excellence within the Cannabis industry by delivering the finest consciously-crafted cannabis products, operating with responsibility and dispelling antiquated notions surrounding cannabis culture."
Sherbert,https://ddd33q3967xhi.cloudfront.net/sMxJp-Osj0S0b1mPZaMfNxej3UM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fkuBhuPQH0EnUaeHQFL01gid7gQ0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f6KsoLpAQhikCQdYufDBg_sherbert.jpg,24.99% THC .07% CBD,"GSC (f.k.a. Girl Scout Cookies) crossed with Pink Panties- Sherbert is an indica-dominate house-fav for every good reason known to man and woman. Complex aromas of skunky citrus, creamy sweet berries and sweet melted sherbert ice-cream lend Sherbert's colorful nuggets with the kind of stank we appreciate. Flavor, funk, and trichome covered- take me home tonight!",Canna Organix,"At Canna Organix, everything we do is about pushing the status quo, about going beyond where we are now, and then taking things one step further. We do things differently, not for the sake of being different, but in the pursuit of finding a better way."
Smarties,https://ddd33q3967xhi.cloudfront.net/Asia4cgDBaI_2VB2TBIVlGwySSA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f-MNxfepSFG-OOLrd5uMRT8Q2yrA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fgNohDCZvQG2irLbLY2n6_smarties7watermark.jpg,Cookies Fam!,The newest genetic to drop from Connected Cannabis Co. Powered by Cookies!,Connected Cannabis Co.,"Who We Are

We’re not jumping on the marijuana trend in this country. It’s catching up to us. We’ve been living this life for years, because we believe in doing what you want. In freedom of expression. In pursuing happiness, and helping out others along the way. 

So we provide the highest quality recreational and medicinal marijuana products you’ll find. How do we know this? Because our toughest critics are ourselves, and if it’s not something we love it’s not going on the shelves. Ask our budtenders to help find the perfect match for what you’re looking for, and keep doing you."
