1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Marley Gold™: Sativa,https://ddd33q3967xhi.cloudfront.net/2f4do34_O909scjbYmaP9-L5T-Y=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f2J2S42Adrkx_QqF1541QpEZxfcw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252fT9p1YPI5RJWdYybGp0Nk,Our premium Marley Gold flower promotes a clean and consistent smoking experience that is suggested for daytime use.,"Our premium Marley Gold flower promotes a clean and consistent smoking experience that is suggested for daytime use. This Sativa offers an energetic, uplifting high that cultivates positive social, creative or mindfully focused experiences. Its higher percentages of THC may produce a more cerebral high compared to other cannabis strains. Marley Gold offers flower connoisseurs a well-balanced experience with each use.",Marley Natural,"Marley Natural™ is a premium product line crafted with awareness, authenticity, and a genuine respect for nature’s nourishing benefits. Our flower, accessories, and body care products are all responsibly sourced and integrity driven. Each of our offerings is a direct reflection of the Marley ethos that integrates nature’s goodness with a belief in the positive potential of herb. As agents of change, we promote positivity, connectivity, and personal transformation. And as believers in progress, we offer an exceptional lifestyle line that is inspired by Jamaica’s vibrant culture. We are proud to be the official Bob Marley cannabis brand.

Marley Natural supports Rise Up™, giving back to Jamaica and communities harmed by prohibition. Learn more MarleyNatural.com/rise-up"
OG 18,https://ddd33q3967xhi.cloudfront.net/jhVw144Mdq6EfV84y2bj39LzCWA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fI1jPtqJRlrcPEIq5AQVqmIgVIbg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fJ7fcwJNrQVWsbxNB4cIv_angeladawnphoto-6258.jpg,DNA Seed Company’s Reserva Privada line,"Our OG 18 was grown from seed from DNA Seed Company’s Reserva Privada line. Classic OG flavor; pinesol and fuel but more sour than the original OGs. OG 18 coats the mouth with that classic lingering flavor that lasts long after you put it down. Put all your work aside, OG 18 will leave you blissfully unwilling to engage in quotidian tasks. A classic creeper, this flower can take a full 20 minutes before you have been swept away.",Pintail Gardens,Portland based flower production. Small Batch. Hand Watered. Hand Trimmed. Follow us on Instagram @pintail_gardens
OG Strawberry,https://ddd33q3967xhi.cloudfront.net/65l3Yf8iu8b6-n3UrXjVhwCmo0s=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fJ2avdE2aeH0inKA6QFM6tAtVr48%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fCrVdXIPETXKn4hz6ZESR_OG%2bSTRAWBERRY.jpg,OG Strawberry is one of Big Rock Ranch's flagship strains.,"A cross of OG Kush and Island Strawberry Afghani, this flower offers a sour, fuelly aroma and faint tasting notes of sweet berries. If you're looking for a straight Indica, this fruity strain is where it's at.",Flow Kana,"Flow Kana is a different kind of cannabis business. We want to change the way our patients think about cannabis and the world as a whole.

Our values are simple. Respect the land and the medicine that it produces. No contaminants, no fancy packaging, no overpriced storefront. We bring the best of the farm to our patients' doors."
Packaged Flower - Candyland,https://ddd33q3967xhi.cloudfront.net/DBVfsR3QFnUf6-0FaSm4biVqCMI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fKQrni-aGxyvjeBtd3MKO8eUGo0A%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fUC7EzFl7Q9a8lJtk1rVn_Aloha-Candy%2bland.jpg,,,Aloha Botanics,Cultivators and curators of Cannabis that embodies the serenity and splendor of the Pacific Islands.
Packaged Flower - GG (f.k.a. Gorilla Glue),https://ddd33q3967xhi.cloudfront.net/d_6ei5drN0w6GKoSR_iJf4ZsP_s=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2ffL4alh17bM7FNqjG_DgQFdzH8cI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fsMLdJ3QwRAG4RPFKeakZ_Aloha-GOrillaGLue.jpg,,,Aloha Botanics,Cultivators and curators of Cannabis that embodies the serenity and splendor of the Pacific Islands.
Purple Glue,https://ddd33q3967xhi.cloudfront.net/XXNchKAQcsyoBAxqGUb5Bsquh24=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f64ybWm5Z02VolRHCeoIlSxapIDg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fx41LuLRaTsGvL3CTql3h_4.png,Purple Glue (LVPK x GG4)  by GG Strains exclusive to GG Strains & Phat Panda,"The taste is really unique and has a taste of More on the Kush side but by crossing it with GG4 added a lot more yield to the plant. Finishing time is day 60.

Exclusive with Phat Panda & GG Strains LLC",GG Strains LLC,"Official Home of GG Strains, Creators of award winning #GG4 fka Gorilla Glue #4, also creators of  GG1 & GG5, Purple Glue, and GlueChee
Veterans in all aspects of cultivation & breeding of medical cannabis/marijuana! . 

GG4 fka Gorilla Glue 4 was the first and only GG strain to be released to the public. 
Winter of 2016 we officially launched Gorilla GLue #5 in limited release areas along with GG1. To make sure you are getting verified product please feel free and contact us or view or website to check out our partners, and cultivators in authorized states. GG Strains is also creators of Purple Glue and exclusive only to our authorized partners Phat Panda in WA."
Purple Kush,https://ddd33q3967xhi.cloudfront.net/2-91cAg8wExfo2rLpSa2QpXNFKk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fbn5NDFI3tX8UZSaBSUK1Hzhdf2M%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fC3pF8oLeSKa45ujq1f03_purple%2bkush%2b-2.jpg,One draw of this purple delight causes instant body relaxation followed by some giggles and a deep desire to sleep. The smoke is light sweet tarts light on,"Type | Indica
Genetics | Hindu Kush x Purple Afghani

One draw of this purple delight causes instant body relaxation followed by some giggles and a deep desire to sleep. The smoke is light sweet tarts light on fire by the angels.",Phantom Farms,"Phantom Farms, a licensed recreational cannabis producer, was founded in Oregon in 2008 on the principle that the best products come straight from the earth. We cultivate Clean Green Certified® cannabis using organic methods, sustainable practices and volcanic filtered water in both our indoor and outdoor facilities. No exceptions. When aligned, these factors provide for a flourishing ecosystem – the perfect environment for mighty tasty cannabis."
Quantum Kush,https://ddd33q3967xhi.cloudfront.net/yzfTHBWf9fHnHUq9Lc03wnOv75M=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fWXpf8-Cy5gdAkKN568qAcKAXMIs%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fa4yUHkOMTeeRKTTmjpgC_quant.jpg,"Engineered for high THC potency, Quantum Kush's genetics are rooted in TGA's own Irish Kush and Timewreck.","Sativa Dominant hybrid. It's great for appetite loss, nausea, depression, and chronic pain. (Sweet Irish Kush x Timewreck). Aroma:: sweet and earthy overtones. Effects:: immediate mental lift, stacking euphoria, and spacey.",Pioneer Nuggets,"Founded in December 2013, Pioneer Production and Processing LLC is a first of its kind Washington State licensed manufacturer of cannabis products.  Located in Arlington, where the pioneer trail ends... but the pioneer spirit has never left."
Red Hindu Kush,https://ddd33q3967xhi.cloudfront.net/WOE5w4Z7UFJuLaXZqbR4iu328jQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f_a1uQUZ2dsMtMYbbu8r4nNiFyT4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fWPF5oppQoeqg0XTUgQbc_red%2bhindu.jpg,Pure indica strain known for its relaxing and happy effects.,Pure indica strain known for its relaxing and happy effects.,Royal Choice Farms,"Royal Choice Farms combines years experience from traditional growers, passion with forward thinking, natural innovations and the beautiful Verde Valley to produce the finest quality cannabis. Our flowers are always cured for a minimum of 30 days. Every ingredient we use is 100% natural to insure quality organic cannabis. Please see our testing results provided by C4 Laboratories."
Samoas,https://ddd33q3967xhi.cloudfront.net/--hXxtQNBmKzjYSwElmc_Q1fHZA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fCdkMtIV0Dpjf3OEVAwqSSLdTQh0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f8qfvNZ1RQOp1xnRjne0w_samoas.jpg,GSC (f.k.a. Girl Scout Cookies) x Face/Off OG bx1,"50/50 Hybrid

A relatively new member of the cookie family, this strain brings the OG Kush characteristics to the forefront of the experience, while maintaining the integrity of the deep, balanced effect that you love about GSC.",Yerba Buena,Clean Green Certified & Certified Kind. OLCC-licensed recreational producer in Oregon. 21+ only.
