1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Highwayman,https://ddd33q3967xhi.cloudfront.net/gQ1jsvbKaF5X_XkGJQqwlbjWr6o=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fGLx1bclk2cnnJ8NlqPM3k9CBghs%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fZrI6FoaeSBmVG46R3JoK_highwayman_dry%2bflower_bedford%2bgrow-5.jpg,Highwayman and is Hybrid strain that is ideal for medicating any time of day.,"Highwayman is a Hybrid strain that is a beautiful mixture of colorful pistils and frosty trichomes. This strain has a fresh, clean citrus terpene profile. With Highwayman patients may experience uplifting, clearheaded effects without feeling electric or wired. The experience with Highwayman is smooth from start to finish.",Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
Huckleberry ,https://ddd33q3967xhi.cloudfront.net/xRZ6ZpHTC9jtXjxlFVFK4hft5FI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f7isKfw4O3IglCFieHFwSqPDGHR0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fKgs0ZKmSQgqh7kIeUBuS_huck.jpg,Sativa Dominant Hybrid Strain,A sativa dominant hybrid strain. Producing beautiful dense and sticky buds. Its berry aroma adds to a lingering sweet aftertaste. Its uplifting effect produces euphoric feelings and clear-headedness.,Outlaw Cannabis Company,"Twenty years of experience in the marijuana industry brings you a team of 20 Outlaw experts. As a result, our facility, growing practices and brand has been featured in leading industry trade publications.

Our staff is skilled in growing practices for indoor / outdoor productions. We provide quality cannabis that can reach potency up to 34% THC. Our investment in both a unique light deprivation process and high quality genetic lines yield a higher quality plant.

When an order is needed, the Outlaws will be there. We are one of the first in our industry to invest in Green Vault’s automated batcher, that packages our product in 700-1000 units per hour."
Hulkamania,https://ddd33q3967xhi.cloudfront.net/_HQW7T37OlsVEdM-9wUAv9UdyKA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fCx2zqbwFhIEQP4mO0ayf6VMW9Ko%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f0kLKf2AtTiqvphu9lHAP_hulk.jpg,Indica,"Bruce Banner got caught with his hand in the Monster Cookie jar and transformed into a truly incredible indica known as Hulkamania.  An earthy, yeasty sweet aroma and taste gives rise to a state of lifted relaxation leaving one content and inspired.  Hulkamaia is an after work go-to for chill time and culinary exploration.",Jet City Gardens,"Tucked away in Seattle’s historic Georgetown neighborhood, in the shadow of Boeing Field’s final approach, Jet City Gardens is a family owned craft cannabis cultivator.  While other growers schedule takeoff immediately after harvest, we put our products in a holding pattern for 60 days because....we're all about the cure."
Hybrid Strains,https://ddd33q3967xhi.cloudfront.net/HHyqwMeAfGdDbYU5Z_tGwTVlE34=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fkEpZu9kEvoHe_gVJoDeNvcGCWRQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fehFnPlyQHGgbHenvVVBA_types.jpg,,,Gas'd Up DC,"Discreet NW DC Medical marijuana delivery service. ///

***PLEASE TEXT ONLY***

Check website for more information! ///

KINDLY TIP YOUR DELIVERY DRIVER! THANK YOU!

-Initiative 71 compliant-"
Ice Cream - Indica Hybrid - BCWEEDCO,https://ddd33q3967xhi.cloudfront.net/_CzJNj1EssxHHTazmshKDdFGWyw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f5YnDtJgdWxyYm-KPI_4YOn3BnL4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f3SyjSVGsRIaiM5N2jnnw_ice_cream4_1024.jpg,"Frosty, smooth and creamy! nuff said","Frosty, smooth and creamy! nuff said. Has a vanilla notes and outdoor pine essence. Good for - Stress, anxiety, depression.",TopLeaf Canada,"Here at TopLeaf.ca our team sources our products from only the top licensed producers on the west coast Canada. Cannabis Culture is a lifestyle choice, we believe you have the right to make that choice for yourself!"
Indica Strains,https://ddd33q3967xhi.cloudfront.net/ESen5m2kKa8nMTwH3S229gidkF4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f_K90DNr88hAcB4ab1k0sT6bLp_A%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fiKw5GetSAu3DWQqRCtEn_type3.png,,,Gas'd Up DC,"Discreet NW DC Medical marijuana delivery service. ///

***PLEASE TEXT ONLY***

Check website for more information! ///

KINDLY TIP YOUR DELIVERY DRIVER! THANK YOU!

-Initiative 71 compliant-"
INDO- American Beauty,https://ddd33q3967xhi.cloudfront.net/B_hDppHDgdRUFHELq1FfDxMdPi0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2ff37RjvCzMRxOackDOybTk25qoRk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fl6OHtyxlRfS0EWovPh0L_american%2bbeautyArtboard%2b23x-100.jpg,American Beauty is an Indica,,INDO,Recreational Cannabis Products available in quality 21+ shops in Washington and Nevada
INDO- Blackberry Kush,https://ddd33q3967xhi.cloudfront.net/GUZU3E3WuSn40o7pCtktvJqcTjg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fvSPLIQLx9WTv6MGa1FTMkKNC-uY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fysdow3CQd6qm6fL7mGEQ_blackberrykushArtboard%2b23x-100.jpg,Blackberry Kush- enough said!  The Blackberry taste is undeniable!,,INDO,Recreational Cannabis Products available in quality 21+ shops in Washington and Nevada
INDO- Blueberry,https://ddd33q3967xhi.cloudfront.net/3gRVfatVX1d7vfY-whDRIWL3Imk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fmIyS5GRxtlnxcbsfzEjxySyKtVQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fEUY6hYkwR2yKUmS0iQ7G_blueberryArtboard%2b23x-100.jpg,,,INDO,Recreational Cannabis Products available in quality 21+ shops in Washington and Nevada
INDO- Blue Cheese,https://ddd33q3967xhi.cloudfront.net/ESLZVzeyLmiQNQ8oapTmdd36vjY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fegaWtkRA3mO8gd5PnPcjirPmIx4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fSiRkwxgRauRLQsJRcWiL_bluecheeseArtboard%2b23x-100.jpg,This is a sativa dominant Cheese crossed with Blue Dream- the flavor notes are distinct and is a flavorful favorite.,,INDO,Recreational Cannabis Products available in quality 21+ shops in Washington and Nevada
