1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Strawberry Lemonade,https://ddd33q3967xhi.cloudfront.net/caZWIiw2rwHYFwo-AIntNA7_SYw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f1TyFdD8iE6OuOxY5txvy7Z45oCQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fDBgew8z2RqKVxSTY28KU_STRAWBERRY%2bLEMONADE.jpg,"Strawberry Lemonade, grown by HappyDay Farms in Mendocino, is an indica dominant cross of Strawberry OG and Lemon Ogre.","With scents of citrus and strawberries, this gorgeous beautiful delivers all the way through the finish and into the aftertaste. Enjoy the relaxing effects this flower offers, perfect for a summer day on your front porch.",Flow Kana,"Flow Kana is a different kind of cannabis business. We want to change the way our patients think about cannabis and the world as a whole.

Our values are simple. Respect the land and the medicine that it produces. No contaminants, no fancy packaging, no overpriced storefront. We bring the best of the farm to our patients' doors."
"STUDIO: Ghost OG, Hybrid",https://ddd33q3967xhi.cloudfront.net/6jbW3tZeg4YCQd_x4v8Ake5lMBI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fs1PPIZBWV9Ty_hQ1Hruu2XRE3WM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fGAaaI41hQBSnv5TloSd8_web1.jpg,,"Tune into shimmering downtempo bliss with this celebrated indica-leaning OG hybrid. Sweet notes of citrus and pine induce deep relaxation and upward release from stress and worry. Produced with care and respect, these crystal-covered herbs are a modern blessing for the mind, body, and spirit. 

LINEAGE:
OG KUSH

TASTE:
CITRUS, EARTHY, AND SWEET

EFFECTS:
DEEP RELAXATION",Marley Natural,"Marley Natural™ is a premium product line crafted with awareness, authenticity, and a genuine respect for nature’s nourishing benefits. Our flower, accessories, and body care products are all responsibly sourced and integrity driven. Each of our offerings is a direct reflection of the Marley ethos that integrates nature’s goodness with a belief in the positive potential of herb. As agents of change, we promote positivity, connectivity, and personal transformation. And as believers in progress, we offer an exceptional lifestyle line that is inspired by Jamaica’s vibrant culture. We are proud to be the official Bob Marley cannabis brand.

Marley Natural supports Rise Up™, giving back to Jamaica and communities harmed by prohibition. Learn more MarleyNatural.com/rise-up"
"STUDIO: Platinum Cookies, Hybrid",https://ddd33q3967xhi.cloudfront.net/rumxNUFQKKrBaeynMuYzBfFISXs=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fEWaUniaRhBS0uLSLR6SGQh8FjJ0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fWRF2QyF4TrafQyYwUEyH_MN_Studio_08.jpg,,"Platinum Cookies provides a lively and sweet euphoric lift that quickly builds up layers of long-lasting positive energy. This truly powerful, mindfully grown sativa-leaning hybrid delivers the friendliest of fire, raising inner comfort and consciousness. It's a treat for the senses, lush with flavors of spice and fruit. 

LINEAGE:
A CROSS OF OG KUSH AND DURBAN POISON

TASTE:
FRUITS AND SPICES

EFFECTS:
PHYSICAL RELIEF AND MOOD-LIFTING",Marley Natural,"Marley Natural™ is a premium product line crafted with awareness, authenticity, and a genuine respect for nature’s nourishing benefits. Our flower, accessories, and body care products are all responsibly sourced and integrity driven. Each of our offerings is a direct reflection of the Marley ethos that integrates nature’s goodness with a belief in the positive potential of herb. As agents of change, we promote positivity, connectivity, and personal transformation. And as believers in progress, we offer an exceptional lifestyle line that is inspired by Jamaica’s vibrant culture. We are proud to be the official Bob Marley cannabis brand.

Marley Natural supports Rise Up™, giving back to Jamaica and communities harmed by prohibition. Learn more MarleyNatural.com/rise-up"
SugarTop Buddery's Narnia,https://ddd33q3967xhi.cloudfront.net/VZcpJuAxdyFyzJbvVhCT0OP_dxE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fu3lAC-EwhjI34ZjWoNRnW5d7C6w%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f15EILoNTJKtcYA13P57O_Narnia-logo.jpg,Narnia is an in-house creation offered by SugarTop Buddery.  It is a potent sativa dominant Jack Herer/Trainwreck cross.,"SugarTop Buddery's Narnia is an in-house cross of Jack Herer and Trainwreck.  This potent sativa dominant hybrid bears a strong Eucalyptus scent that leaves a minty taste on the palate. A pleasant, clear-minded high; great for, hiking, biking or creative projects.  Transform your day into a fantastic wonderland.",SugarTop Buddery,"SugarTop Buddery is a Eugene, Oregon based producer, cultivating Top Grade Tasty Flower and their own signature line of Pre-Rolls: “The Bats”.  SugarTop is proudly releasing their new Stubby Bat Multipack and will have collaborative batches of shatter available in the future.  Founded by musician/artist brother/sister duo Jarrod and Anna Kaplan,  SugarTop is a community oriented business focusing on supporting arts, music and local causes."
Suicide Girl,https://ddd33q3967xhi.cloudfront.net/nWf5zra_52g2IOUpvgCyngkG54g=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fJbmbwTDzQIPqeg0LsiN4pKqlt9w%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fTlv0OlnSaB6Z03EfrAAA_suicidegirl1.JPG,A Calyx Garden exclusive clone only strain of Poison OG X Platinum GSC (f.k.a. Girl Scout Cookies),"Calyx Garden began breeding this strain in 2012 by crossing Durban Poison and Master Kush. The cross was then combined with SFV OG (Poison OG), which was then bred with Platinum GSC (f.k.a. Girl Scout Cookies). The selected clone only phenotype named Suicide Girl can test above 25% THC. It is white with frost and has hints of lavender. The pungent nose has a combination of the OG fuel with spicy licorice and berry notes. The genetic testing for this strain can be viewed here, https://testing.phylosbioscience.com/sample/genotype/7g3153e8/",Calyx Garden,"Calyx Garden is a brand of high potency cannabis varieties that were bred to cover a wide spectrum of highly desired traits. All of the varieties have a very unique cannabinoid ratio and terpenoid profile that were selected over many years of selective breeding with a focus on introducing beautiful, high cannabinoid flowers that have exceptional flavors and aromas. We have covered a wide spectrum ranging from Sativa dominant varieties to Indica dominant varieties that all have a unique cannabinoid ratio to cover a range of medicinally, recreationally and spiritually desired effects.
Our products are currently distributed to dispensaries throughout California. At this time we are expanding to other cannabis producers by offering several of our high grade brands and are working constantly on creating new hybrid strains which will be released in the near future."
Sumatra Kush,https://ddd33q3967xhi.cloudfront.net/nhbCqrZHb1oQIhOUhIJNBcix3Zk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fU8t9-TnHHygr22I_hEqs5D-B-LA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fm27PwlRTVOdNqoY4hMXD_Sumatra1-01.jpg,Superb relaxation and bliss.,"Sumatra Kush is a potent indica dominate hybrid that delivers heavy-handed euphoria and relaxation. Its chunky, resin-covered flowers fill the room with pungent earthy, sour aromas inherited from its parent strains. This hybrid produces a smooth smoke with minimal cough. From the first taste onward Sumatra Kush provides superb relaxation and bliss.
Average THC 23.27%",Frosted Flowers,"Frosted Flowers prides itself on purity, quality and consistency. All of our products are laboratory tested for potency, terpenes, pesticides, residual solvents and microbiological count. Our master grower has perfected the art of cultivating perfectly formed trichome stalks with swollen resin glands and extremely unique terpene profiles. Most of our strains test above 20% cannabinoids and include HighTimes winners. Frosted Flowers consistently produces superior products that collectives and consumers have grown to trust.

All of our flowers are grown utilizing semi organic cultivation techniques. We irrigate with a top feed recirculating system and a rockwool blended base. This enables our master grower to know exactly what each plants need is and adjust their nutrients, feeding schedules and ambi-ent environment appropriately.  Doing so ensures each plant achieve its maximum potential."
Sunday Goods | AK1995,https://ddd33q3967xhi.cloudfront.net/UF8mgIl2ng1I3sTEE2JVqZm0oNs=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fT2vA8K3vFO6HSokGCU39AUIKeVA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fALKK57uNTtCouOgmqXdW_AK%2b1995_0736.jpg,"Sour and earthy scent with sweet, floral notes in the taste, AK1995 brings together a complex blend of flavors and effects.","Don't let its intense name fool you: AK-47 will leave you relaxed and mellow. This sativa-dominant hybrid delivers a steady and long-lasting cerebral buzz that keeps you mentally alert and engaged in creative or social activities. AK-47 mixes Colombian, Mexican, Thai, and Afghani varieties, bringing together a complex blend of flavors and effects. While AK-47’s scent is sour and earthy, its sweet floral notes can only be fully realized in the taste. 

Created in 1992 by Serious Seeds, AK-47 has won numerous Cannabis Cup awards around the world for its soaring THC content. For those hoping to fill their gardens with this resinous, skunky hybrid, growers recommend an indoor environment with either soil or hydroponic setups. AK-47 is easy to grow and has a short indoor flowering time of just 53 to 63 days, while outdoor plants typically finish toward the end of October.",Sunday Goods,"Sunday Goods is here to make people feel good with a Cannabis experience that’s just right.  To achieve this we are growing all-natural, top-quality cannabis that produces specific effects through high-integrity growing. Effects that shine through our respect for the whole-plant.   Out of our 320,000 square foot facility, we produce sun grown, soil fed, geothermic well-raised greenhouse controlled, air dried cannabis flowers.  We are infusing our cannabis in a range of accessible products and respecting the magic of the whole plant through clean extraction methods."
Sunday Goods | Banana Peel,https://ddd33q3967xhi.cloudfront.net/ZxYowbCiNT-L0BHDRbCcXrW4mrE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fZYjezmHP8v_gzqMVTxAKuFJ1OZ0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ft8K6VxYyRrlyhsfyXaCk_Banana%2bPeel_0930.jpg,Sweet flavors of banana taffy.  Banana Peel is as flavorful as it is euphorically potent.  Clear your schedule and let Banana Peel make you feel good.,"Banana Peel is a hybrid cannabis strain bred by Illuminati Seeds that descends from Banana OG (Laffy Taffy cut) and Pestilence, an Abusive OG and West Coast Dawg cross. Together, these parent strains bring both flavor and potency to the mix. With sweet flavors of banana taffy, Banana Peel delivers a crushing wave of euphoria that will have you hitting the couch like bricks.",Sunday Goods,"Sunday Goods is here to make people feel good with a Cannabis experience that’s just right.  To achieve this we are growing all-natural, top-quality cannabis that produces specific effects through high-integrity growing. Effects that shine through our respect for the whole-plant.   Out of our 320,000 square foot facility, we produce sun grown, soil fed, geothermic well-raised greenhouse controlled, air dried cannabis flowers.  We are infusing our cannabis in a range of accessible products and respecting the magic of the whole plant through clean extraction methods."
Sunday Goods | Berry White,https://ddd33q3967xhi.cloudfront.net/k3Dxo6QIogOKvtM_ON_LRy4w0LE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fU-s6AMSP-nm8SFtVZGCm3KYrWhk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fLxIMKO5hSKWtCFSWoUEq_Berry%2bWhite0512.jpg,"With Herbal, Pine and Sweet notes, Berry White is known to deliver even, balanced effects.","Berry White is a hybrid strain that is the offspring of parents of near-celebrity status in the cannabis world: Blueberry and White Widow. Berry is famous in its own right for its even, balanced effects that offer relaxation from stress and anxiety along with a sense of euphoria.",Sunday Goods,"Sunday Goods is here to make people feel good with a Cannabis experience that’s just right.  To achieve this we are growing all-natural, top-quality cannabis that produces specific effects through high-integrity growing. Effects that shine through our respect for the whole-plant.   Out of our 320,000 square foot facility, we produce sun grown, soil fed, geothermic well-raised greenhouse controlled, air dried cannabis flowers.  We are infusing our cannabis in a range of accessible products and respecting the magic of the whole plant through clean extraction methods."
Sunday Goods | Biker Kush,https://ddd33q3967xhi.cloudfront.net/3McxWcAXUXrFh-VR25cDDVDOi60=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f8IRaTB8R2b4XAOI0lYKETEopP1Y%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f8FjOrT2dRLO5479J5r6g_Biker%2bKush_0964.jpg,"A descendant of Hell's Angel OG. Like a good red wine, effects tend to be heavier in the body, while rounding out the experience with a pure kush flavor.","Hell’s Angel OG (also called Biker's Kush or just Hell's OG) is an indica-dominant hybrid that is said to contain OG Kush and Blackberry genetics. The strain’s origins are poorly documented, but popular myth will tell you Hell's Angel OG was bred by the biker ruffians themselves in Southern California. If nothing else, we could assume this strain is named after its fierce psychoactive effects that settle in quickly and heavily. Lifting stress from the mind and pain from the body, Hells Angels OG is a therapeutic strain commonly used to treat inflammation, insomnia, and PTSD. Underneath its dominant earthy flavors hides a subtle citrus, candy-like aroma. This hybrid produces large, heavy buds that flower in 8 to 9 weeks indoors while outdoor plants are ready for harvest during the September-October transition.",Sunday Goods,"Sunday Goods is here to make people feel good with a Cannabis experience that’s just right.  To achieve this we are growing all-natural, top-quality cannabis that produces specific effects through high-integrity growing. Effects that shine through our respect for the whole-plant.   Out of our 320,000 square foot facility, we produce sun grown, soil fed, geothermic well-raised greenhouse controlled, air dried cannabis flowers.  We are infusing our cannabis in a range of accessible products and respecting the magic of the whole plant through clean extraction methods."
