1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Amnesia,https://ddd33q3967xhi.cloudfront.net/aoSwc0oQXPAh_TAZs3KuIZeG5nU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fk4mfhnoqITTyK1hrCV9JtrRW9is%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ffZ0A5oy1R7yplocBOwNK_Screen%2bShot%2b2017-11-07%2bat%2b9.42.58%2bPM.png,Jack Herrer X Cinderella 99/Skunk No. 1,"Breeder: UK source
Sativa
Genetics: Jack Herrer X Cinderella 99/Skunk No. 1
Flavor: earthy, sweet
High: happy, euphoric,relaxed, uplifted, giggly",Clandestine Gardens,"Clandestine Gardens formed with the intent to produce and process the finest cannabis in Washington State. The team optimizes extreme care in handling the product from start to finish. They practice with an old school vibe, and with knowledge of harvesting the finest of crops."
Amnesia,https://ddd33q3967xhi.cloudfront.net/qLpZxFKN4hXoFf5hk7HuPyFwaTk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f3PRDmf55toPmOO77CXU5R58fr-k%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fdq02rqpSqCkVMaTVfNWd_amnesia-007.jpg,Amnesia is Sativa strain known for being high THC,Amnesia's love is deep enough to allow you to forget about your troubles when you're together. Those creative juices just seem to flow when Amnesia saunters through the door of your mind. The energy she releases is euphoric and you cannot help but want to express yourself on a deeper level.,Mad Mark Farms,"After a hard shift, stumbling in the door from an exhausting day. Boots get kicked to the wayside, pants drop to the floor. You grab a bowl and plop on the couch. It's nice to breathe that dank air into your lungs and exhale the crap that doesn't matter until tomorrow.
Washington grown, Mad Mark Farms is here to make your dankest dreams come true."
Animal Cookies,https://ddd33q3967xhi.cloudfront.net/0br1xBtNltOUfbuHZPYEjV28Tu8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fzleXO5HHR8LjmlTYicUmMBK4A9I%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fygVJKFwSWuAeHLcxAliv_animal-cookies-flower-1600x1600.jpg,The Apollo Grown in house Animal cookies.,"The Apollo Grown Animal Cookies displays thick, super sticky buds with a terpene profile that consists of spicy citrus and pungent pine.",Apollo Grown,"In Greek mythology, Apollo was the son of Zeus and traditionally one of the most complex and important Gods. He was the God of music, truth, prophecy, healing, light, poetry, and creativity. Most importantly, it’s said that Apollo would ride Pegasus, the winged-horse, to the top of Mount Olympus every morning in order to bring the sun to the people.
The goal of Apollo Grown Inc. is to incorporate this energy into our practice of cultivating the highest quality recreational marijuana products that Oregon has to offer. Like the God Apollo, we strive to be leaders in our community and dedicate ourselves to help make the world a better place through our actions. This motto filters into each and every facet of our company."
Apple Jack,https://ddd33q3967xhi.cloudfront.net/tyInt_TmFTU1FyCgn6MOdrNO7Sk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fntCLkteC2n25FpMk0l4HnyRdK-I%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fqZNWo1kxSC2QbCmVpyf6_applejack.jpg,"Delivers a focused, creative high, earthy flavors, notes of sweet fruit and diesel. Known to  provide stress relief, euphoria and a calm body buzz.","Delivers a focused, creative high, earthy flavors, with notes of sweet fruit and diesel. Apple Jack is known to provide stress relief, euphoria and a calming body buzz.",Dream City,"Greetings from all of us at Dream City!

We are a Tier 3 Producer/Processor located in historic Port Townsend on the Olympic Peninsula. Our company has an established reputation for delivering premium cannabis to our consumers and the highest level of service in the industry. Our commitment to honesty, integrity and customer satisfaction has allowed us to add “consistent quality” to our reputation as well. We use only honest test results and are competitively priced.

Our product is grown in soil. We believe the flavor benefits outweigh the production benefits of soilless grown product. We use 100% climate controlled, state-of-the-art greenhouses that allow us to maximize our ability to produce premium cannabis. Our use of pesticides is focused on Integrated Pest Management (IPM), and minimal amounts of WSLCB-allowed pesticides.

Our signature purple packaging and unique labels allow for our product to visually stand out amongst other brands while our beautiful Galatea dances on the back of the package, a testament to our Port Townsend heritage. We are always emerging with new products and product strains. Our inventory/price list is regularly updated and available to our retailers through a live link. We encourage any of our retail partners to bring their team up to the site for tours of the facility with the goal of educating and inspiring fellow members of the cannabis community."
ATF,https://ddd33q3967xhi.cloudfront.net/WSxDwoDJVaXQcF9KXhUF1LWV-1U=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fgm3b3-xl4eZmwTDHzplBAbO9fYI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fng44Zu6tRheoXJuq6HMl_Screen%2bShot%2b2017-10-05%2bat%2b1.22.55%2bPM.png,Heirloom strain originating from Alaska,"Breeder: Clone Only
Indica
Genetics: Heirloom strain originating from Alaska
Flavor: earthy, sweet
High: happy, euphoric, uplifted, energetic, intense",Clandestine Gardens,"Clandestine Gardens formed with the intent to produce and process the finest cannabis in Washington State. The team optimizes extreme care in handling the product from start to finish. They practice with an old school vibe, and with knowledge of harvesting the finest of crops."
Banana Kush,https://ddd33q3967xhi.cloudfront.net/3-SB4lukJ9vJHz4SruXgWeKWyTU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fb4R0T7qpeyR1BqIU5AW54mzOLLg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f8YbcGNxQMK1ePKL9hFMw_banana.jpg,OG Kush x Skunk Haze,"Indica Dominant Hybrid

Peel off your stiff outer layers and get to the good stuff!! This is a heavy hybrid strain that hits the body instantly without knocking you out.  Functional, yet euphoric!",Yerba Buena,Clean Green Certified & Certified Kind. OLCC-licensed recreational producer in Oregon. 21+ only.
Banana Kush ,https://ddd33q3967xhi.cloudfront.net/LOKWdj9i2Dn08FV2ApMHRnEc34I=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f-hd8Q-0Z_L7vmPdo-9O3TgyoWmo%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fG0SeE5qWSTGgeM4s3XHk_banana.jpg,Indica-dominant hybrid,"A cross between Ghost OG and Skunk Haze creates an indica-dominant hybrid that tastes and smells like bananas. Although it leans towards an indica genetically, the effects are balanced by the Haze’s mellow sativa buzz.",Outlaw Cannabis Company,"Twenty years of experience in the marijuana industry brings you a team of 20 Outlaw experts. As a result, our facility, growing practices and brand has been featured in leading industry trade publications.

Our staff is skilled in growing practices for indoor / outdoor productions. We provide quality cannabis that can reach potency up to 34% THC. Our investment in both a unique light deprivation process and high quality genetic lines yield a higher quality plant.

When an order is needed, the Outlaws will be there. We are one of the first in our industry to invest in Green Vault’s automated batcher, that packages our product in 700-1000 units per hour."
Banner,https://ddd33q3967xhi.cloudfront.net/nmiUOvr9o2t9zMe7LjT7tw42tAM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fFfqero2QQXNSDnEsMnmAU92I43w%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f3nmlkOfSGyFqJumCU1Cw_banner.jpg,OG Kush x Strawberry Diesel,"Indica Dominant Hybrid

These deep green, dense, and bulky buds are impressive given it’s quirky, creative nature. The thick, expanding smoke will take effect quickly, offering relief in the body while maintaining a euphoric, focused head stone.",Yerba Buena,Clean Green Certified & Certified Kind. OLCC-licensed recreational producer in Oregon. 21+ only.
Bedford Blue Dream,https://ddd33q3967xhi.cloudfront.net/MDf66WziCy3C-XzKf_F48qQEpyI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fbSIUbVJf988__GoaKVwbrDSiW1s%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fJQQ3cuLxTKu7YpiEnvPr_bedford%2bblue%2bdream_dry%2bflower_bedford%2bgrow-4.jpg,Bedford Blue Dream is an rejuvenating Sativa flower.,"Blue Dream is a versatile, well-balanced Sativa strain ideal for medicating at any time of day. Cultivated with the signature invigorating yet relaxing effect of Blue Dream with an added boost of mental acuity.  Patients may expect a sense of well-being as well as pain relief with creative and uplifting cerebral effects.",Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
Bedford OG,https://ddd33q3967xhi.cloudfront.net/l3RUkITsBd-Kkugsb_9Ien_4Og8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fU7ltRZFsWhncMMkga4Mukysy7yc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fBvsFiyKzQgmokXlve8WW_bedford%2bOG_dry%2bflower_bedford%2bgrow-8.jpg,Indica flower,"Sharing most of the hallmarks of OG Kush, Bedford OG is a relaxing and sedative Indica flower. Best use for this flower is in the evening and patients may expect ease of sleep and alleviation of body pain.",Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
