1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Cherry Pie,https://ddd33q3967xhi.cloudfront.net/_PtPAc1ViZuCC7mB9IUj6R_iCg0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fnkg7T6oY77Nd8FDyalebOFLNbo0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fLRZ411nTTqegjWRQDf1s_19095646_762354507257560_7082917147238700057_o.jpg,,,Red Frog Cannabis,Tier 3 Producer/Processor
Cherry Pie Kush,https://ddd33q3967xhi.cloudfront.net/vvw1d5LJfttbDP6D7nUwWN05-uU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fAMxieHhSD3uw8ugREr7jECX4G_o%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fwF9HjZSrOCEqti1SuYgQ_cherry%2bpie.jpg,Grand Daddy Purple x [F1] Durban Poison,"50/50 Hybrid

This strain’s velvety smoke has rapid lung expansion and a quick onset that is not messin’ around. It’s a classic creeper, increasing your cheer and creativity as the effects progress.",Yerba Buena,Clean Green Certified & Certified Kind. OLCC-licensed recreational producer in Oregon. 21+ only.
Cherry Pie OG,https://ddd33q3967xhi.cloudfront.net/5y42XWHnSVR3mV1R4oyeXQyF2jA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fjbMkmePDGSUrvX2vOI3T2MnsuEA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fMcdvpTHFRuagoL9uZdyw_CherryPieOGKOLA.jpg,"doughy, berry /// sweet, berry","High effect on the body, while still being able to have fun and be active. Hits you first mildly in the head, then slowly creeps up on your body. The deep stoney feeling settles over you like a blanket or stepping into a hot tub after a long day. Great for beginners in low doses, and still a great pleasurable feeling for the experienced stoner.",Cannabis Nation Cultivation,"What began as medical grow operation in Portland, Oregon, has emerged as a leader in Oregon's cannabis industry with a collection of dispensaries serving the Pacific Northwest.  Topping Leafly's ""Best of the Month"" list multiple times, we strive to continue to provide the highest-quality product and professionalism.

At Cannabis Nation dispensaries, our storefronts have been exquisitely designed with a unique open layout, allowing customers to take their time and enjoy browsing our plentiful selection of only the highest quality cannabis flower, much of which is still cultivated in-house, as well as top-shelf concentrates, edibles, topicals and tinctures.

Or, if you would prefer, our expert Budtenders will assist you personally.  Whether you are a first-time consumer, business professional, senior citizen, or OMMP cardholder, we will strive to ensure that any questions you have are answered and that you leave with the product that fits your needs and lifestyle.

With four dispensaries located in Beaverton, Seaside, Gresham, Oregon City and a fifth location coming soon to Sun River, our family of young entrepreneurs hopes that one day our company's name reflects reality.

Visit us soon and join the Cannabis Nation!"
Chill-OM,https://ddd33q3967xhi.cloudfront.net/HIVCw3kAnFQixJjLyTMg4g2WRsI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fr36_Cr7plWCTvaHbnJw8ZusrdhQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252flmRK0v0wRHm550oLsQlK_Chill-OM-1600x1600.jpg,The Chill-OM is a thick dense bud with that classic kind bud aroma.,"The Chill-OM is a thick dense bud with that classic kind bud aroma. Break the bud open and experience the sweet pine and spicy, earthy dank bud taste and flavor.",Apollo Grown,"In Greek mythology, Apollo was the son of Zeus and traditionally one of the most complex and important Gods. He was the God of music, truth, prophecy, healing, light, poetry, and creativity. Most importantly, it’s said that Apollo would ride Pegasus, the winged-horse, to the top of Mount Olympus every morning in order to bring the sun to the people.
The goal of Apollo Grown Inc. is to incorporate this energy into our practice of cultivating the highest quality recreational marijuana products that Oregon has to offer. Like the God Apollo, we strive to be leaders in our community and dedicate ourselves to help make the world a better place through our actions. This motto filters into each and every facet of our company."
Chloe,https://ddd33q3967xhi.cloudfront.net/dT4VVf-spgGUJjgtCRNoTnIfVqQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fjDMggYpm89KwtEavfvdMKZGrXXQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fHdmyeZ5GR7ON2Mcpd6pc_Chloe-flowermedizin%2b2.png,"Chloe is a powerful and mysterious sativa-dominant hybrid created by Chris Wren of Medizin, Las Vegas. This strain won 1st place at the IC Mag 420 Cup!","Chloe is a powerful and mysterious sativa-dominant hybrid created by Chris Wren of Medizin, Las Vegas. This strain won 1st place at the International Cannagraphic Magazine Cup in 2015 and has since gone on to accrue local renown and praise for its incredible medicinal qualities. Even though this strain leans 60/40 sativa-dominant, it possesses potency and physical sedation that can lull the most experienced person to sleep with continued consumption. Chloe is also a welcome companion for patients seeking relief from a wide variety of ailments, including loss of appetite and chronic pain.",Medizin,"As a premier Las Vegas dispensary and cultivation, Medizin exists to provide compassionate, dignified, and affordable access to medical cannabis for approved patients in Nevada in safe, clean, state-of-the-art facilities. Our dedicated staff has been trained to be highly knowledgeable about each of our products, and also which product would be best suitable to each patient’s unique needs."
Chocolate Chunk - Indica / Organic - BC WEED CO,https://ddd33q3967xhi.cloudfront.net/2KM-iEDXv1UMMV5BZToAq3pdbH4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fWzSNXr6B01z18ONt1GzfeF7yfRY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fkvEIe3K5QJyZsSGPPZa5_Chocolate%2bChunk.jpg,A nice full body Indica with sweet aromas that produce a chocolate like smell.,A nice full body Indica with sweet aromas that produce a chocolate like smell. Great for people that suffer from pain and those looking for a chill and relaxing night. Recommended for smoking and Vaping.,TopLeaf Canada,"Here at TopLeaf.ca our team sources our products from only the top licensed producers on the west coast Canada. Cannabis Culture is a lifestyle choice, we believe you have the right to make that choice for yourself!"
Chunk Dawg,https://ddd33q3967xhi.cloudfront.net/EjxPE62va_Nms3n9M3g2Fryqzp0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f3RZpq73al84J1mHwYnIxfMsNvGA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f1fdTB08S58zQVQNFaGBQ_chunk%2bdawg_dry%2bflower_bedford%2bgrow-10.jpg,Chunk Dawg is a potent Hybrid strain.,Chunk Dawg is a Indica dominant Hybrid. The flower may provide patients with cerebral stimulation and physical relaxation and is uplifting without inducing an electric feeling typically leads to anxiety.,Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
Cinex,https://ddd33q3967xhi.cloudfront.net/qdzZ71reSTrBAgmvh9a9Jhg-jKM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fO4EOe7Uf964U5ZdY6ce1EN4ReHw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fHBzgltBMTbWFVCegRWeU_cinex.jpg,"Citrus, Skunky, Sweet //// Citurs, Earthy, Skunky","Cinex is a great up-lifer to get you pumped for either the gym or finishing that last-minute  art project, its clear-headed effects are great for day time consumption and its medical properties are great for alleviating stress, depression and fatigue.",Cannabis Nation Cultivation,"What began as medical grow operation in Portland, Oregon, has emerged as a leader in Oregon's cannabis industry with a collection of dispensaries serving the Pacific Northwest.  Topping Leafly's ""Best of the Month"" list multiple times, we strive to continue to provide the highest-quality product and professionalism.

At Cannabis Nation dispensaries, our storefronts have been exquisitely designed with a unique open layout, allowing customers to take their time and enjoy browsing our plentiful selection of only the highest quality cannabis flower, much of which is still cultivated in-house, as well as top-shelf concentrates, edibles, topicals and tinctures.

Or, if you would prefer, our expert Budtenders will assist you personally.  Whether you are a first-time consumer, business professional, senior citizen, or OMMP cardholder, we will strive to ensure that any questions you have are answered and that you leave with the product that fits your needs and lifestyle.

With four dispensaries located in Beaverton, Seaside, Gresham, Oregon City and a fifth location coming soon to Sun River, our family of young entrepreneurs hopes that one day our company's name reflects reality.

Visit us soon and join the Cannabis Nation!"
Citrus Sap,https://ddd33q3967xhi.cloudfront.net/BwIdiLWEveBNXWkfA1lm5FErEZo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f6ygJPLGiNfFZlvDUeSj-eKOuVV0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fRhCOdWLgTihsYAZ5zYxS_Citrus%2bSap%2bStock.png,,,Silver State Trading,"Silver State Trading is dedicated to providing Nevada with the cleanest and highest quality flower, concentrates and other cannabis products on the market."
Clementine's Terpentine,https://ddd33q3967xhi.cloudfront.net/h0Vl4unMMYtbQPm8vphCekLieK0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f7RW2YfJEncH9n6f97ZpMVdEnGXQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fKOOpBHgTQuyvHHAQmp6H_Clem%2527s.jpg,"A 24K Gold pheno that turned skunky, piney, and smells like turpentine.","A 24K Gold pheno that turned skunky, piney, and smells like turpentine.  This play on words is a potent sativa dominant hybrid, with the sweet dank smell that you’re after.  With slightly dense massive nugs, this orange haired lady is great for going out on a nice day to the river or staying in on rainy cold day.

THC: 26%
40% Indica / 60% Sativa
Genetics: 24K Gold pheno
Terpenes: (Decending)(>0.5mg/g): 4.7 ϐ-Myrcene, 1.1 α-Pinene, 0.93 ϐ-Caryophyllene, 0.7 R(+)-Limonene, 0.6 Linalool, , 0.5 α-Humulene, 0.5 α-Bisabolol",Taste Budz,"We focus on terpene/resin production with high THC content on most of our strains ranging from low strains we cut from our line 11-14%, to our average strains hitting 20-25% and our Grape Soda hitting as high as 30% Total THC.  Our name, Taste Budz, says it all as our product packs a flavorful bowl that tastes just as good and pungent as it smells in the jar."
