1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Cherry Pez Livity,https://ddd33q3967xhi.cloudfront.net/zobat92YNMwlREPXtKfJGQ7FN5A=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fIOiT1nzBg9CIigD9IywMzDwlaPU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252fYMynTx8ITsSW9AYDSnTk,Cherry Pez Livity is known particularly for tasting just like the candy and the childlike fun this strain will induce.,"Cherry Pez Livity is known particularly for tasting just like the candy and the childlike fun this strain will induce. Terpene Profile : Citrus, Spice, Robust, Herbaceous, Earth",Cannasol Farms,"Nature intended for plants to be grown in the sun, and at Cannasol Farms, it is our dedication to growing the finest cannabis for over 20 years that led us to recognize that sun grown plants produce a better product. With dozens of unique strains, we have spent years perfecting the art and science of sustainable cannabis.

Because we believe cannabis only reaches its full potential in a natural environment, we grow our plants under the powerful Okanogan sunshine. Our complex sativa dominant strains take longer to mature, and their colas (the flower of the plant) need natural full spectrum sunlight to develop mature trichomes, which leads to more potent and rich cannabinoid profiles. You can see, smell, and taste the difference.

Because quality takes time, we don’t rush the plant. Many growers get eager to package their product, leaving it too green and raw. In order to achieve a more complex and refined terpene profile, you need time to slow cure as you would a fine tobacco or coffee. Cannasol Farms proudly slow cures our flowers for taste and experience rarely achieved in cannabis today. We select the best colas of the harvest to be hanged dry and slow cured in cool, low oxygen conditions. This allows the chlorophyl to degrade which smooths the smoke and allows the terpenes to be fully expressed, enhancing the cannabinoid profile. Cannasol Farms proudly long cures our flowers for taste and experience rarely achieved in cannabis today.

Cannasol cannabis is pure and natural, free from harsh pesticides and artificial chemicals. Only baking soda, potassium bicarbonate, and vinegar is used to prevent mildew and mold and regulate PH."
Cherry Pie,https://ddd33q3967xhi.cloudfront.net/Q2J4nYeGAqMbqPPn89VC7OQDWG0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2feH3UYfgdjI_NCBGEy7uDnfaWGs8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252fXdboDoefSOmleWUmFXJ3,"This bud tastes and smells as you would expect, like sweet berries and delicious cherry pie.","Cherry Pie is a cross between Granddaddy Purple and Durban Poison. This bud tastes and smells as you would expect, like sweet berries and delicious cherry pie. Cherry Pie's effects come on very quickly and have been known to last for hours. Cherry Pie can be very relaxing and euphoric, providing you with lots of smiles and laughs. Cherry Pie is known for dense buds with a touch of purple and lots of orange hairs.",Cannasol Farms,"Nature intended for plants to be grown in the sun, and at Cannasol Farms, it is our dedication to growing the finest cannabis for over 20 years that led us to recognize that sun grown plants produce a better product. With dozens of unique strains, we have spent years perfecting the art and science of sustainable cannabis.

Because we believe cannabis only reaches its full potential in a natural environment, we grow our plants under the powerful Okanogan sunshine. Our complex sativa dominant strains take longer to mature, and their colas (the flower of the plant) need natural full spectrum sunlight to develop mature trichomes, which leads to more potent and rich cannabinoid profiles. You can see, smell, and taste the difference.

Because quality takes time, we don’t rush the plant. Many growers get eager to package their product, leaving it too green and raw. In order to achieve a more complex and refined terpene profile, you need time to slow cure as you would a fine tobacco or coffee. Cannasol Farms proudly slow cures our flowers for taste and experience rarely achieved in cannabis today. We select the best colas of the harvest to be hanged dry and slow cured in cool, low oxygen conditions. This allows the chlorophyl to degrade which smooths the smoke and allows the terpenes to be fully expressed, enhancing the cannabinoid profile. Cannasol Farms proudly long cures our flowers for taste and experience rarely achieved in cannabis today.

Cannasol cannabis is pure and natural, free from harsh pesticides and artificial chemicals. Only baking soda, potassium bicarbonate, and vinegar is used to prevent mildew and mold and regulate PH."
Cherry Wu,https://ddd33q3967xhi.cloudfront.net/yTOA7GjaEvMCy0bhRTuLY9qmVZY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fclM8VQ3ljHElJeQenmat24yRv7o%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fx8hhMoqDThmEiRDzy8YF_cherry%2bwu_dry%2bflower_bedford%2bgrow-4.jpg,High CBD strain. 5:4 CBD:THC,"Cherry Wu is a CBD strain with versatility, great for day or evening use. With this flower patients may experience a smooth, clear-headed effect with anticonvulsant and anti-inflammatory properties.",Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
City of God,https://ddd33q3967xhi.cloudfront.net/K0D09-WPY0r0TRxpvinRI-tV3Tw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fQIQNd5z9VGbTzCh2O_ix1l6O5WI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fpaLV4EObSs6LXWyVBhzx_City%2bof%2bGod.jpg,Description coming soon.,"Type | Hybrid
Genetics | NY City Diesel x God Bud",Phantom Farms,"Phantom Farms, a licensed recreational cannabis producer, was founded in Oregon in 2008 on the principle that the best products come straight from the earth. We cultivate Clean Green Certified® cannabis using organic methods, sustainable practices and volcanic filtered water in both our indoor and outdoor facilities. No exceptions. When aligned, these factors provide for a flourishing ecosystem – the perfect environment for mighty tasty cannabis."
Cookies and Cream ,https://ddd33q3967xhi.cloudfront.net/hjfa3uFg6mBsewk5B5xg9dTCfIU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f7kGfVeUIShW6Ic80gxoaSRK8_Uo%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fDScL7hLRqj635EwldZSw_coockies%2bn%2bcreme.jpg,Sweet cookies strain,Smooth � cookie flavor with cream tones,Cooks Canna,San Francisco Bay Area producer of medical cannabis flowers
Cookie Stomper,https://ddd33q3967xhi.cloudfront.net/tjNo11dSCGWjAOqWWft7Aw_RuZQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f6OTwPo0fGZ7c0-2i8MS8Rfjp-y0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fqrVCqrWcTo6M3ScAmhJb_Screen%2bShot%2b2017-11-07%2bat%2b10.01.00%2bPM.png,"earthy, berry, sweet","In House
Hybrid, Indica Dominant
Genetics: GSC (f.k.a. Girl Scout Cookies) X 9lb Hammer
Flavor: earthy, berry, sweet
High: happy, relaxed, euphoric, sleepy",Clandestine Gardens,"Clandestine Gardens formed with the intent to produce and process the finest cannabis in Washington State. The team optimizes extreme care in handling the product from start to finish. They practice with an old school vibe, and with knowledge of harvesting the finest of crops."
Cream Royale,https://ddd33q3967xhi.cloudfront.net/imHW2xtAQNREf5951ELG7_vimb0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fo9-cUwJN9uCL59QRlpUPQvg_yME%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f3Du50zHTv24RgY4fCCrD_cream%2broyale.jpg,The sweet floral notes bounce off of the thick and fruity smoke to create a high that instantly promotes harmony with the universe.,"Type | Hybrid
Genetics | Peaches & Cream x Royal Kush

The sweet floral notes bounce off of the thick and fruity smoke to create a high that instantly promotes harmony with the universe. The stress immediately slips away, leaving you with a peaceful glow and gentle curiosity.",Phantom Farms,"Phantom Farms, a licensed recreational cannabis producer, was founded in Oregon in 2008 on the principle that the best products come straight from the earth. We cultivate Clean Green Certified® cannabis using organic methods, sustainable practices and volcanic filtered water in both our indoor and outdoor facilities. No exceptions. When aligned, these factors provide for a flourishing ecosystem – the perfect environment for mighty tasty cannabis."
Critical Cure,https://ddd33q3967xhi.cloudfront.net/-4_SCVVwbwp-OqPplBmNIRP5-C0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fNWUjItjpvexbkcv-cVPMjx3njAk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252faLPdAoRMCmnlfVKNPfPw_crit.jpg,Sun grown high CBD organic flower,A few tokes of this fresh flower is sure to cure what ails you!  Grown the natural way.,Winberry Farms,"Specializing in Organic Flower and Extracts

One of the first recreational cannabis farms to be licensed by the state of Oregon, Winberry Farms was started by friends and their families. Specializing in naturally sungrown product from quality genetics, our flower is expertly cultivated, perfectly cured, and farm fresh to you. Always grown with organic process and fertilizers. Our farm is located in the Southern Willamette Valley 30 miles southeast of Eugene, nourished naturally by the waters of Winberry Creek."
Dawg Cookies,https://ddd33q3967xhi.cloudfront.net/kykCW1RcnhHq2E-zo1LXetdbpwk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fttZWAT891RCCmqjogsQLGZxIWCY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fPLYE4QsLQXKzZqqZQrg9_dc%2bOG.jpg,Chemdawg x GSC (f.k.a. Girl Scout Cookies),,Dicot Farms,"Using all-organic cultivation methods, Dicot Farms is committed to providing the finest organically grown cannabis."
Diamond Kush,https://ddd33q3967xhi.cloudfront.net/r_YhRDNh43vhXFaOGgGT5TV0_Qw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fPWMCAYzVsD8HU6afeA_A7t6muQI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f7gRPKHQACRVhrqxuW9qQ_Diamond%2bKush.jpg,"Diamond Kush, grown by ElkHorn Ranch in Mendocino, is an indica cross of Blue Dream and Diamond OG.","With a sweet tropical fruit smell and undertones of pine and fuel, this heavy-hitting indica leaves users with a feeling of extreme cerebral relaxation and happiness, as well as mellow body tingling sensation. This flower is known to leave users with increased appetite, so get your fingers ready to call your local pizza shop.",Flow Kana,"Flow Kana is a different kind of cannabis business. We want to change the way our patients think about cannabis and the world as a whole.

Our values are simple. Respect the land and the medicine that it produces. No contaminants, no fancy packaging, no overpriced storefront. We bring the best of the farm to our patients' doors."
