1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
OG 103,https://ddd33q3967xhi.cloudfront.net/zS0H9ePjJU9F6KH_qEpkKjA0HTg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fJ8pakAwg2tArPiycejHKHGDRCnM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fzcNWKsSMyOYYxd7OCswN_AA-%2bOG%2b103.jpg,OG Kush,"The classic “Ocean Grown” strain is often a favorite by many connoisseurs of medicinal cannabis. This strain offers an unmistakable dank citrus and fuel aroma and flavor with spectacular body and mind relief. You can’t miss with this one.
THC: 17.39%
CBD: 0.02%",True Humboldt,"Humboldt is more than a place where great medicine is grown. It’s an icon, a legend, an idea, a philosophy, and, to True Humboldt, it’s even a mission. We believe cannabis can play a healing role in a patient’s life. Physically. Emotionally. Environmentally. Even spiritually. That’s why we’ve dedicated ourselves to offering the best cannabis and services available anywhere.

While we obsess about maintaining the world-renowned tradition of Humboldt’s superior quality, we also focused on breaking new ground in getting our excess medicine to patients that need it. By helping farmers and dispensaries smooth the reimbursement process, we’ve successfully developed a complete distribution network throughout the state.

We’re a growing network of farmers.
We’re run by a conscience, not a corporation. The founding members have lived in Humboldt for an average of 25 years. We raise our families in Humboldt, and we run our businesses throughout Humboldt County and in Arcata. We’re always interested in talking to like-minded farmers, so get in touch with us if you’d like to preserve the tradition of Humboldt quality and craft.

We work closely together.
By working together, we’re lowering the costs of production, establishing standards for superior consistency and quality control, competing in a competitive branded market, and preserving the heritage of Humboldt’s most notorious commodity.

We’re community-minded.
We’re not just a collective of farmers who share our accumulated knowledge and experience with each other. We also employ members of our community whenever possible and pay them living wages. We also work with local environmental engineers, lumber and construction companies, soil labs, nurseries, accountants, and more. Because we believe we’re all in it together.

We’re evolving.
Although we’ve been around for a while, we know reform is on its way and that we need to adapt. This requires vision and the ability to thrive in a new environment. We’re already leading by example, too. We are seeking to fully permit our farms and are actively pursuing compliance with county regulatory agencies.

We’re craftsmen.
Some craftsmen work with hammers and saws. We work with the earth, flowers, and sun. Each True Humboldt farmer is dedicated to carrying on the tradition of quality."
OG 78,https://ddd33q3967xhi.cloudfront.net/8tsUBb8y51AmSojWk2HtDFkrlCI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2frfIt9R4x4HfVcqimMSOFEjvsDtg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fyC8qAhNsSTi56V9bp81Z_fire%2bog.jpg,Delightful CBD rich flower with a THC:CBD ratio of 1 to 2,"Flower + Grower's Notes: The flower from OG 78 is simply delightful. This CBD rich cultivar, with a THC:CBD ratio of 1 to 2, carries an earthy aroma with notes of fresh citrus. Excellent for alleviating pain and stress while stimulating the appetite.

CBD 12.2%   |   THC 6.8%",East Fork Cultivars,"Mission | Develop and preserve sustainable sungrown farming methods to produce the highest quality organic CBD cannabis with a resolute commitment to environmental and social responsibility. ***

East Fork Cultivars is an OLCC licensed and Clean Green Certified® 10 acre farm located in Southern Oregon's Illinois Valley. ***

We're devoted to the development and preservation of sungrown cannabis and believe that sustainable farming methods produce superior high CBD cannabis. Our desire to provide Oregonians with a quality plant based medicine drives our selection of cultivars, or cannabis strains, that are high in CBD. ***

Our farm is in the small town of Takilma located in Southern Oregon, between the pristine waters of the East Fork of the Illinois River and the Siskiyou Wilderness — the heart of the world’s best sungrown cannabis environment. ***

Here, on our small family farm, is where all our cannabis is organically grown. We create a balanced and healthy ecosystem by caring for the soil, the water, the air, and we introduce plant partners for optimal symbiosis. ***

* OLCC Licensed, 2017
* Clean Green Certified®, 2017"
OG Chem,https://ddd33q3967xhi.cloudfront.net/lOmieIvU7byOSFD-iAUfeVfm2nY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fXUhnI3x-tGAKCZNAOBStwlsjcxQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fUoNVKrfQvKAIu7B4XvJJ_IMG_7868.JPG,Sativa-Dominant hybrid,"Total THC 24.9% with Uplifting, Euphoric and Carefree Creative Happiness",Dharma Organics & Dharma Cannabis,High-end organic state-of-the-art indoor producer with Clean Green Certification
OG Deadhead,https://ddd33q3967xhi.cloudfront.net/u8CXZJTMqtfzHtthKqjHHol4h7Q=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fwBXJfgrPe5W7D7gJweWNMcswJWw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252frXdmcAblSjCZQoAoCmPv_Dead%2bHead.png,21.96% THC and 1.73% Terpenes,"Rogue Farmer's OG Deadhead is a crossbreed of Chemdog91 which is a hybrid and SFV OG Kush which is an Indica. Deadhead OG is mentally stimulating but leaves your body feeling relaxed. It has been known to help with pain, depression and stress and has a euphoric effect. With a sweet and earthy taste it will leave you feeling uplifted!

Deadhead came in at 21.96% THC with 1.73% Terpenes. The main terpenes are Caryophyllene, Limonene, Nerolidol, Myrcene and Humulene.",Rogue Farmer ,Sun Grown
OG Golden Goat - Sativa / Organic - BC WEED CO,https://ddd33q3967xhi.cloudfront.net/DzbUIcoRBhH8O9cupXHhGUtwgOE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2faXPpYjHEP-wYYrAFLFBpPK-Oe-A%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fdbAQPWQYyV6ZbFAszvJw_OG%2bGolden%2bGoat2-min.jpg,This award winning flower has a sweet and earthy aroma with a distinctive kush flavor!,This award winning flower has a sweet and earthy aroma with a distinctive kush flavor. Dense buds can be found with deep purple highlights and plenty of exposed trichomes. This Sativa-dominant hybrid is a great option for day time medication.,TopLeaf Canada,"Here at TopLeaf.ca our team sources our products from only the top licensed producers on the west coast Canada. Cannabis Culture is a lifestyle choice, we believe you have the right to make that choice for yourself!"
OG Kush,https://ddd33q3967xhi.cloudfront.net/PKMX8jZ2YtSGG3cAnTGc6lLKHvI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fFRRqJ1QtylLBteUdxorS9PzLVrg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fOndidm5vTkKlxHQxvbqT_OG%2bKUSH%2b2.jpg,"Earthy, herbal, spicy //// lemon, pine, woody","A hard mixed high with intense euphoria followed by serious couch-lock. The boost is ideal for depression, bipolar disorder and anxiety, while the heavy body high can help with nausea and pain.",Cannabis Nation Cultivation,"What began as medical grow operation in Portland, Oregon, has emerged as a leader in Oregon's cannabis industry with a collection of dispensaries serving the Pacific Northwest.  Topping Leafly's ""Best of the Month"" list multiple times, we strive to continue to provide the highest-quality product and professionalism.

At Cannabis Nation dispensaries, our storefronts have been exquisitely designed with a unique open layout, allowing customers to take their time and enjoy browsing our plentiful selection of only the highest quality cannabis flower, much of which is still cultivated in-house, as well as top-shelf concentrates, edibles, topicals and tinctures.

Or, if you would prefer, our expert Budtenders will assist you personally.  Whether you are a first-time consumer, business professional, senior citizen, or OMMP cardholder, we will strive to ensure that any questions you have are answered and that you leave with the product that fits your needs and lifestyle.

With four dispensaries located in Beaverton, Seaside, Gresham, Oregon City and a fifth location coming soon to Sun River, our family of young entrepreneurs hopes that one day our company's name reflects reality.

Visit us soon and join the Cannabis Nation!"
OG Kush,https://ddd33q3967xhi.cloudfront.net/jFrAf2_Fo7QYrOY00SrgMMeGEtg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2ftBhVxzneHg0ziJGWHpadGdeLwe8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fLtt9yJvTAPGSRai0i40Q_OGKush_StrainArt.png,"Chemdawg  x  (Lemon Thai  x  Hindu Kush, Pakistan)","The very popular OG Kush carries an earthy pine and sour lemon scent with woody undertones, an aroma that has become the signature of OG Kush varieties and descendants.",Virginia Co.,"At the Virginia Company, the most important goal is consistency. Consistency in flavor. Consistency in potency. Consistency in quality. And the only way to achieve unequalled consistency is to have complete control of your cannabis from seed to seal.

It starts with our Controlled-Environment Agriculture (CEA) approach. Our grow has been engineered to leave nothing in the growing process to chance and allow us to dial in temperature, humidity, carbon dioxide, light, nutrient concentration, and nutrient pH for each individual strain. A controlled environment also means nothing from the outside gets in and only the most potent cannabis is shipped out.

What makes the Virginia Company cannabis so special is the way it’s grown: high-pressure aeroponics. To be clear, this is not hydroponics—it’s better. High-pressure aeroponics is a system whereby the roots, suspended in air, are saturated by a fine mist of water and nutrients. And because the roots are suspended, there’s zero soil and 100% oxygen and carbon dioxide reception. The result is flower achieving its genetic potential every single time. And as a bonus, high-pressure aeroponics uses 65% less water than hydroponics, so you can rest assured it’s environmentally friendly too."
OG Kush  (Delete),https://ddd33q3967xhi.cloudfront.net/LZqN_g9-iSBsQ-M6lFL82b33Vps=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fdtYtu0lqP-LsUOwkJvooEflpJ_w%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fc749u7wHSOi2OKGjWpHc_ogk.jpg,HYBRID SATIVATHC: COMING SOON CBD: COMING SOON,"OG Kush makes up the genetic backbone of West Coast cannabis varieties, but in spite of its ubiquity, its genetic origins remain a mystery. Popular myth maintains that Chemdawg and Hindu Kush parented OG Kush, passing on the distinct “kush” bud structure we see in many strains today. However, we can’t be sure because OG Kush first came from bag seed in the early 90s. The earliest propagators (now known as Imperial Genetics) are said to have brought the seeds out of Florida to Colorado and southern California, where it now flourishes. There are many different phenotypes of OG Kush, some of which include Tahoe OG, SFV OG, and Alpha OG. 

OG Kush is cherished for its ability to crush stress under the weight of its heavy euphoria. It carries an earthy pine and sour lemon scent with woody undertones, an aroma that has become the signature of OG Kush varieties and descendants. With OG Kush, patients most commonly cite improvements in migraines, ADD/ADHD, and stress disorders.",Healing Light Bodega,"Patients deserve to have Medical Marijuana that is clean and natural. As farmers and patients, we respect the plant and grow only the best Medical Cannabis using only the best farming practices. 

All medicinal cannabis products cultivated and produced are thoroughly tested by CB Labs in Novato, CA for Cannabinoid Potency, Terpene Content, Pesticides, Microbiological Contamination (mold, fungus, yeast, E Coli) and Residual Solvents (for extracts). All Medical Cannabis must receive a SLAMM Certification (Safe Legal Access to Medical Marijuana) to be offered on our menu."
Ogre Berry,https://ddd33q3967xhi.cloudfront.net/ZR663HstrjtRt37SnwxzUsVmxMA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fYswAi-4Ki55BweUfANwGx1yLvpM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fr06BScOsRMCvbXLn9JEx_OGRE%2bBERRY.jpg,"Ogre Berry, grown by HappyDay Farms in the hills of Mendocino, is a potent indica dominant strain.","A cross of Island Strawberry Afghani and Ogre, this flower offers soothing medicinal benefits, making it your ideal night strain.  With a strong thyme and pine aroma and fruity taste, Ogre Berry is some of our smoothest smoking cannabis of the season.",Flow Kana,"Flow Kana is a different kind of cannabis business. We want to change the way our patients think about cannabis and the world as a whole.

Our values are simple. Respect the land and the medicine that it produces. No contaminants, no fancy packaging, no overpriced storefront. We bring the best of the farm to our patients' doors."
OG Shark,https://ddd33q3967xhi.cloudfront.net/8e31A4_MPVx45IcR1TpPCiBDQgI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f9S0moiJOD4mTe5GiD2D9vRZfJ3w%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fcg6wYYCXT6GMpWawo8pi_Tilray-SquareT300Bag.jpg,A hybrid-cross of Great White Shark and OG Kush.,"A hybrid-cross of Great White Shark and OG Kush. Top terpenes include limonene, linalool and caryophyllene.",Tilray,"Tilray is a global leader in medical cannabis research and production dedicated to providing safe, consistent and reliable therapy to patients. We are the only GMP certified medical cannabis producer currently supplying products to thousands of patients, physicians, pharmacies, hospitals, governments and researchers in Australia, Canada, the European Union and the Americas."
