1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Pink Kush OZ,https://ddd33q3967xhi.cloudfront.net/fDqtqoowSa1Xvqmv0GOiVm9_rjA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fbr1I2YnyZRGQmQ2FfCxrfIeTGrk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fCz4JZqt7TFqYT31O9FNY_leafp.jpg,Pink Kush is an indica-dominant hybrid with powerful body-focused effects,"Pink Kush is an indica-dominant hybrid with powerful body-focused effects. In its exceptional variations, pink hairs burst from bright green buds barely visible under a blanket of sugar-like trichomes, with traces of a sweet vanilla and candy perfume. The potency of this strain could be considered overpowering, and even small doses are known to eliminate pain, insomnia, and appetite loss.",Tetra Concentrates,"Quality, Compassionate Care

Our concentrates were established to provide quality treatment with compassion and convenience.  Our mission is to provide an alternative, natural way of healing without using industrialized pharmaceuticals."
Pink Rockstar - BCWEEDCO - Indica,https://ddd33q3967xhi.cloudfront.net/0CsWXgVzB2Udl2Ze9x122iKQIiM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fM8vu1PR8PdO_YicUAZQgF28v5RQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fKQAO0kMzQbSBDkdRHDPa_pink%2brockstar.jpg,An indica-dominant hybrid with powerful body-focused effects.,"An indica-dominant hybrid with powerful body-focused effects. In its exceptional variations, pink hairs burst from bright green buds barely visible under a blanket of sugar-like trichomes, with traces of a sweet pine and spice create a very pungent aroma. Best used for smoking and vaping.",TopLeaf Canada,"Here at TopLeaf.ca our team sources our products from only the top licensed producers on the west coast Canada. Cannabis Culture is a lifestyle choice, we believe you have the right to make that choice for yourself!"
Pitbull,https://ddd33q3967xhi.cloudfront.net/NH5pDvJIuZgPohkS-z1FQ5zZwnc=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fgFVsiErRB3BLG1iOGx0SAFcN9rA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252fIwzUCRo4Q6GJFhqf7YTZ,Pitbull can be great for relaxing both mind and body. This strain can have strong body effects but won’t leave your head clouded.,"Pitbull originates from a cross between P-91 with Sugar Plum, in the early 2000’s. Pitbull has a sweet, skunky smell with a fruity and earthy taste. Pitbull can be great for relaxing both mind and body. This strain can have strong body effects but won’t leave your head clouded. Expect happy and euphoric effects.",Cannasol Farms,"Nature intended for plants to be grown in the sun, and at Cannasol Farms, it is our dedication to growing the finest cannabis for over 20 years that led us to recognize that sun grown plants produce a better product. With dozens of unique strains, we have spent years perfecting the art and science of sustainable cannabis.

Because we believe cannabis only reaches its full potential in a natural environment, we grow our plants under the powerful Okanogan sunshine. Our complex sativa dominant strains take longer to mature, and their colas (the flower of the plant) need natural full spectrum sunlight to develop mature trichomes, which leads to more potent and rich cannabinoid profiles. You can see, smell, and taste the difference.

Because quality takes time, we don’t rush the plant. Many growers get eager to package their product, leaving it too green and raw. In order to achieve a more complex and refined terpene profile, you need time to slow cure as you would a fine tobacco or coffee. Cannasol Farms proudly slow cures our flowers for taste and experience rarely achieved in cannabis today. We select the best colas of the harvest to be hanged dry and slow cured in cool, low oxygen conditions. This allows the chlorophyl to degrade which smooths the smoke and allows the terpenes to be fully expressed, enhancing the cannabinoid profile. Cannasol Farms proudly long cures our flowers for taste and experience rarely achieved in cannabis today.

Cannasol cannabis is pure and natural, free from harsh pesticides and artificial chemicals. Only baking soda, potassium bicarbonate, and vinegar is used to prevent mildew and mold and regulate PH."
Platinum Blueberry,https://ddd33q3967xhi.cloudfront.net/OTR9izF5Nt1Yl5koDbsHMGrHvEI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fGebVpiUaukAFEFrfPtIcuyZeqJQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f1yFsJDPrQ5udUvsusdte_Screen%2bShot%2b2017-11-07%2bat%2b9.49.48%2bPM.png,"berry, sweet, blueberry","Indica Hybrid
Genetics: Master Kush/OG Kush X Afgani/Thai/Purple Thai
Flavor: berry, sweet, blueberry
High: relaxed, happy, euphoric, sleepy",Clandestine Gardens,"Clandestine Gardens formed with the intent to produce and process the finest cannabis in Washington State. The team optimizes extreme care in handling the product from start to finish. They practice with an old school vibe, and with knowledge of harvesting the finest of crops."
Platinum GSC (f.k.a. Girl Scout Cookies),https://ddd33q3967xhi.cloudfront.net/dqIckAPY_1sXrgzatDQatQzGfjo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f1DXKk0uTDGlAnK7OJpyJ8jHiBc0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f6nZYR5TGRPev22Ysoee2_Screen%2bShot%2b2017-10-05%2bat%2b1.34.55%2bPM.png,"sweet, earthy","Indica Hybrid
Genetics: Durban Poison/OG Kush X Master Kush/OG Kush
Flavor: sweet, earthy
High: relaxed, happy, euphoric, up-lifted",Clandestine Gardens,"Clandestine Gardens formed with the intent to produce and process the finest cannabis in Washington State. The team optimizes extreme care in handling the product from start to finish. They practice with an old school vibe, and with knowledge of harvesting the finest of crops."
Platinum Kush,https://ddd33q3967xhi.cloudfront.net/Cq3_Wm1jaN4fw-R6FQlBgRmsb1k=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fQ-SlrcW0C-AMhBcHpTZ5G6JcGxc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f0y9vTXxnSO26g92ORyCt_plat.jpg,,,Dicot Farms,"Using all-organic cultivation methods, Dicot Farms is committed to providing the finest organically grown cannabis."
Platinum Ribbon,https://ddd33q3967xhi.cloudfront.net/SZhf5y-4-lPq8DeynQbG4h3zvts=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fJm34AfJIHTlpOUpWFVyiDIkE0ts%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fiSThku3WT0SBE1gMtSZp_Platinum%2bRibbon%2bStock.png,,,Silver State Trading,"Silver State Trading is dedicated to providing Nevada with the cleanest and highest quality flower, concentrates and other cannabis products on the market."
Plum Frost,https://ddd33q3967xhi.cloudfront.net/9Tp_4OFkBdXENV4XQVLCOSRaxy8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fjGg_JG55-ZATi2JeL1lYGXnRRcU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fTkAFUrIESb6O9CiOwbvW_IMG_20160915_212252.jpg,Hybrid cultivar of Extreme OG x Cookies and Cream bred by Exotic Genetix and selected by The Genezen Project.,"Plum Frost is a hybrid cultivar which was bred by Exotic Genetix as Extreme Cream and selected by The Genezen Project. The parents are Mom: Extreme OG and Father: Cookies and Cream. It is considered a 70/30 Indica dominant hybrid. The name Plum Frost was given do to the light purple coloring and extremely frosty look it produces. This particular cultivar was selected because of its relaxing effects and smooth smoke as well as the high thc content which has been lab tested in the 23-26% range. From this cultivar you can expect a smooth creamy flavor that sticks to your tongue on the inhale and a subtle semi-sweet earthy flavoring upon exhale. It produces a euphoric high that will leave you feeling happy and smiling. It has a relaxing and calming effect yet will not leave you ""couch locked"" and unable to perform daily tasks. This cultivar is considered good for increasing appetite, pain relief and will help with depression and anxiety.",The Genezen Project,The Genezen Project is dedicated to providing customers with unique cultivars that are chosen by us through a selection process beginning from seed. We are in search of cultivars with unique characteristics that can help with various ailments and which are only available from us so our customers can be sure they are being provided quality clean product when purchasing any cultivars with The Genezen Project name on them.
Plush Berry,https://ddd33q3967xhi.cloudfront.net/vx5RZP6IEMma8mSH6bb8dHMcRx4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fRF_k7NvuBvgHNMo81n6JKPii7ps%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252fQKGtMzAORiiS35pEwkzx,"This strain can be relatively mild, allowing you to still be productive, while also providing a deep relaxing and euphoric high.","Plush Berry comes from a cross between Black Cherry Soda and Space Queen and is roughly 80% Indica. Plush Berry smells and tastes as it sounds, like sweet berries. Overall this strain can be relatively mild, allowing you to still be productive, while also providing a deep relaxing and euphoric high. Plush Berry is happy and uplifting and may be good for creative activities.",Cannasol Farms,"Nature intended for plants to be grown in the sun, and at Cannasol Farms, it is our dedication to growing the finest cannabis for over 20 years that led us to recognize that sun grown plants produce a better product. With dozens of unique strains, we have spent years perfecting the art and science of sustainable cannabis.

Because we believe cannabis only reaches its full potential in a natural environment, we grow our plants under the powerful Okanogan sunshine. Our complex sativa dominant strains take longer to mature, and their colas (the flower of the plant) need natural full spectrum sunlight to develop mature trichomes, which leads to more potent and rich cannabinoid profiles. You can see, smell, and taste the difference.

Because quality takes time, we don’t rush the plant. Many growers get eager to package their product, leaving it too green and raw. In order to achieve a more complex and refined terpene profile, you need time to slow cure as you would a fine tobacco or coffee. Cannasol Farms proudly slow cures our flowers for taste and experience rarely achieved in cannabis today. We select the best colas of the harvest to be hanged dry and slow cured in cool, low oxygen conditions. This allows the chlorophyl to degrade which smooths the smoke and allows the terpenes to be fully expressed, enhancing the cannabinoid profile. Cannasol Farms proudly long cures our flowers for taste and experience rarely achieved in cannabis today.

Cannasol cannabis is pure and natural, free from harsh pesticides and artificial chemicals. Only baking soda, potassium bicarbonate, and vinegar is used to prevent mildew and mold and regulate PH."
Power Wreck,https://ddd33q3967xhi.cloudfront.net/RmR8fOqwlz16baF3b1xPCkFnCUM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fGcQfcAQMCcmYRFeYgo4tozLT1hk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f3fIkjQpTLa5QgXGBjRrw_power%2bwreck.jpg,"Nutty //// Citrus, earthy, spicy",Packs and extreme punch with an extreme head high and nice body buzz. Gives you the munchies while allowing you to feel like Superman and accomplish anything and everything!,Cannabis Nation Cultivation,"What began as medical grow operation in Portland, Oregon, has emerged as a leader in Oregon's cannabis industry with a collection of dispensaries serving the Pacific Northwest.  Topping Leafly's ""Best of the Month"" list multiple times, we strive to continue to provide the highest-quality product and professionalism.

At Cannabis Nation dispensaries, our storefronts have been exquisitely designed with a unique open layout, allowing customers to take their time and enjoy browsing our plentiful selection of only the highest quality cannabis flower, much of which is still cultivated in-house, as well as top-shelf concentrates, edibles, topicals and tinctures.

Or, if you would prefer, our expert Budtenders will assist you personally.  Whether you are a first-time consumer, business professional, senior citizen, or OMMP cardholder, we will strive to ensure that any questions you have are answered and that you leave with the product that fits your needs and lifestyle.

With four dispensaries located in Beaverton, Seaside, Gresham, Oregon City and a fifth location coming soon to Sun River, our family of young entrepreneurs hopes that one day our company's name reflects reality.

Visit us soon and join the Cannabis Nation!"
