1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
MOON ROCKS - GRAPE,https://ddd33q3967xhi.cloudfront.net/zXNLP5cD-Vqh84o_cZDVS0viMrw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fKRcuAgImqJj49cHSmAHYwZdHEUw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fIN5xA0VSRBqsxvXaBFrc_Moonrocks.png,MOON ROCKS - GRAPE,"Top shelf flower, soaked in premium wax mixed with solventless distillate and layered with golden kief.",THClear,"We are the industry leader in solventless distillate. We currently produce Disposable Pens, Cartridges, Honey Pots, Syringes, Edibles, Bath Salts, Joints, Shatter Sticks, THCA, Moon Rocks, Lava Rocks, Crumble, 50/50, and different types of battery kits!

For wholesale or product inquiries, please contact us at ezsupplycannabis@gmail.com."
MOON ROCKS - OG,https://ddd33q3967xhi.cloudfront.net/bOfp7lISM7fOKOjXtqh5ZKpozX4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fuqKXpvWnD3tQSC_fplYGSBOrHJQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fzSudFMvsTJqCmbkOwZ5b_Moonrocks.png,MOON ROCKS - OG,"Top shelf flower, soaked in premium wax mixed with solventless distillate and layered with golden kief.",THClear,"We are the industry leader in solventless distillate. We currently produce Disposable Pens, Cartridges, Honey Pots, Syringes, Edibles, Bath Salts, Joints, Shatter Sticks, THCA, Moon Rocks, Lava Rocks, Crumble, 50/50, and different types of battery kits!

For wholesale or product inquiries, please contact us at ezsupplycannabis@gmail.com."
MOON ROCKS - PINEAPPLE,https://ddd33q3967xhi.cloudfront.net/p8Z1h0abu4vRiOXs1uT--doHU3A=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fOmVX9_mz3GebUcBswKVj_LBirRc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fPVUeu9edQheI7JZuPtMA_Moonrocks.png,MOON ROCKS - PINEAPPLE,"Top shelf flower, soaked in premium wax mixed with solventless distillate and layered with golden kief.",THClear,"We are the industry leader in solventless distillate. We currently produce Disposable Pens, Cartridges, Honey Pots, Syringes, Edibles, Bath Salts, Joints, Shatter Sticks, THCA, Moon Rocks, Lava Rocks, Crumble, 50/50, and different types of battery kits!

For wholesale or product inquiries, please contact us at ezsupplycannabis@gmail.com."
MOON ROCKS - STRAWBERRY,https://ddd33q3967xhi.cloudfront.net/wf2F0yKid6b-afXprmyKzTvscBw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2ftiZofBvewdo0FZeejXyYeX9wUsA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f6xt7MFt6SkSIINwwrZLL_Moonrocks.png,MOON ROCKS - STRAWBERRY,"Top shelf flower, soaked in premium wax mixed with solventless distillate and layered with golden kief.",THClear,"We are the industry leader in solventless distillate. We currently produce Disposable Pens, Cartridges, Honey Pots, Syringes, Edibles, Bath Salts, Joints, Shatter Sticks, THCA, Moon Rocks, Lava Rocks, Crumble, 50/50, and different types of battery kits!

For wholesale or product inquiries, please contact us at ezsupplycannabis@gmail.com."
MOON ROCKS - WATERMELON,https://ddd33q3967xhi.cloudfront.net/NatkqqfbyudHJz1zdBX6GIlGiYg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f7QL_guqRPxQLpYt7_dZ5jZZ0DoQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fOvH38nSTkaMwsCV0F5RM_Moonrocks.png,MOON ROCKS - WATERMELON,"Top shelf flower, soaked in premium wax mixed with solventless distillate and layered with golden kief",THClear,"We are the industry leader in solventless distillate. We currently produce Disposable Pens, Cartridges, Honey Pots, Syringes, Edibles, Bath Salts, Joints, Shatter Sticks, THCA, Moon Rocks, Lava Rocks, Crumble, 50/50, and different types of battery kits!

For wholesale or product inquiries, please contact us at ezsupplycannabis@gmail.com."
Mountain Girl,https://ddd33q3967xhi.cloudfront.net/3ZTVzFT798xU4ObuQI59IAWPU-Y=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fxRaYhmRPucwSctp9KK4cizUiLGo%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fRLNCnXmKTN6yPvnTdCxB_PF_review_icon_mtn_girl.jpg,"Potency  7 / 10 . . . . Lineage / Willys Wonder, Grand Daddy Purple, White Widow","Potency  7 / 10 . . . . Lineage / Willys Wonder, Grand Daddy Purple, White Widow . . . . Flavor / Earthy, Sweet, Skunky . . . . Positives / Quick head change, deep high but energetic, heavy head high . . . . Heads Up / Munchies, cottonmouth

—
THC / 20.0%   CBD / 0.4%   TERP / 4.0%",Pilot Farm,"OPEN SOURCE FARMING / We keep it simple and honest. Employing the techniques of master farmers of previous generations to produce, provide, and support a product and movement we can all feel good about. Applying the best in farming practices from nutrient density, biodynamics, permaculture, organics and sustainability to all aspects of the plant’s lifecycle (immature, vegetative, flowering, curing, trimming, processing and packaging), Pilot Farm is committed to producing the highest quality, Clean Green Certified®, sun grown, earth made, hand-harvested cannabis. Welcome to the farm—"
Mountain Girl Blue,https://ddd33q3967xhi.cloudfront.net/ZmNf9KJc7sf4tq1YkE4Ujcp2QbE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f2vwdKmBks-MsFIgSVu9uKk8WW7w%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fAFmeFIQlRCm1blgribi4_PF_review_icon_mtn_girl_blue.jpg,"Potency  8.5 / 10 . . . . Lineage / Blue Dream, Mountain Girl","Potency  8.5 / 10 . . . . Lineage / Blue Dream, Mountain Girl . . . . Flavor / Sweet, Floral, Earthy with a surprising and pleasant citrus after taste . . . . Positives / Exceptionally smooth smoke, Quick acting high, Burns very slow . . . . Heads Up / Light sensitivity, Cotton mouth

—
THC / 16.8%   CBD / 0.0%   TERP / 3.2%",Pilot Farm,"OPEN SOURCE FARMING / We keep it simple and honest. Employing the techniques of master farmers of previous generations to produce, provide, and support a product and movement we can all feel good about. Applying the best in farming practices from nutrient density, biodynamics, permaculture, organics and sustainability to all aspects of the plant’s lifecycle (immature, vegetative, flowering, curing, trimming, processing and packaging), Pilot Farm is committed to producing the highest quality, Clean Green Certified®, sun grown, earth made, hand-harvested cannabis. Welcome to the farm—"
Mr. Nice,https://ddd33q3967xhi.cloudfront.net/8jq9F4sNyeUeLpvYsOVN0dYVwB8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fdDiQCbP1uGTL2EgE3_Pya5R6Y5o%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252feZb1IEWoQb60rRrq5VHy_mr-nice-flower-1600x1600.jpg,"The Apollo Grown Mr. Nice is a gorgeous looking flower with a great hashy, pungent, earthy sweet aroma.","The Apollo Grown Mr. Nice is a gorgeous looking flower with a great hashy, pungent earthy sweet aroma and a mellow cananbinoid profile that will leave you satisfied time and time again.",Apollo Grown,"In Greek mythology, Apollo was the son of Zeus and traditionally one of the most complex and important Gods. He was the God of music, truth, prophecy, healing, light, poetry, and creativity. Most importantly, it’s said that Apollo would ride Pegasus, the winged-horse, to the top of Mount Olympus every morning in order to bring the sun to the people.
The goal of Apollo Grown Inc. is to incorporate this energy into our practice of cultivating the highest quality recreational marijuana products that Oregon has to offer. Like the God Apollo, we strive to be leaders in our community and dedicate ourselves to help make the world a better place through our actions. This motto filters into each and every facet of our company."
Mr. Nice - Humboldt Family Strong Farms (Delete),https://ddd33q3967xhi.cloudfront.net/T23OYy-4NhJZNONqM_iMEewdgVE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fw6rpvvNx7QpHmWy132Q4F1XnLeg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fBeUZSNrxS8WUCmqj0YBu_mr%2bnice.jpg,,"Mr. Nice is a cross between the legendary G13 strain and the Hash Plant. Previously unavailable since the '80s, Sensi Seed Bank has put this hybrid on the market again. He is named in honor of Howard Marks, the Oxford graduate who became one of the biggest Marijuana smugglers of our time. After his time in federal prison Howard released his autobiography entitled ""Mr. Nice"". This indica dominant plant has extremely dense buds with a sweet smell. Mr. Nice will creep up and provide you with a strong, mellow high.",Healing Light Bodega,"Patients deserve to have Medical Marijuana that is clean and natural. As farmers and patients, we respect the plant and grow only the best Medical Cannabis using only the best farming practices. 

All medicinal cannabis products cultivated and produced are thoroughly tested by CB Labs in Novato, CA for Cannabinoid Potency, Terpene Content, Pesticides, Microbiological Contamination (mold, fungus, yeast, E Coli) and Residual Solvents (for extracts). All Medical Cannabis must receive a SLAMM Certification (Safe Legal Access to Medical Marijuana) to be offered on our menu."
Mr. Rainier #10,https://ddd33q3967xhi.cloudfront.net/KJFRGOlI0bpe66Lr4D8SFPn6lrY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fYGUNpX88UvY2OOafCGwHtAAKI1U%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fBbGmp6QGRc21Q87TFaB9_DSC_7406.jpg,Mr. Rainier #10: Northern Lights #5 x white lotus,Mr. Rainier #10: Northern Lights #5 x white lotus,GreenRush - Washington ,"GreenRush Cannabis is a WA i502 producer-processor located in the scenic Snohomish Valley. We produce a clean, sophisticated crop that has become a preferred brand for a number of top shops in Washington state known for our consistent terpene flavor, high quality, and deep impact. 

GreenRush Cannabis comes highly recommended by expert budtenders and is often back-ordered by each of our vendors.

At this time, you can find Green Rush products in Washington State at these retailers:
-- Seattle Cannabis Co.
-- Bud Hut
-- Local Roots
-- Gold Bar Marijuana
-- Loving Farms
-- Puget Sound Marijuana
-- Cascade Kropz

Visit our website to find out which of our retail partners is nearest to you."
